Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81970312014253LGN00, 197, 031, 197, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20140910101605_20140910110327.01,LT8BPF20140910101212_20140910110420.01,L8CPF20140701_20140930.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/09/10,2014:253:10:30:20.5177420,2014:253:10:30:52.2877380,2014/09/10,9,.49,49.66795226,150.32702618,3.283,4.007,-1,2,Y,LPGS_2.4.0,41°45'34.52"N,2°50'49.42"E,42°49'03.36"N,1°59'56.98"E,42°24'10.94"N,4°15'31.86"E,40°41'10.07"N,3°39'43.78"E,41°05'52.66"N,1°27'41.51"E,41.75959,2.84706,42.8176,1.99916,42.40304,4.25885,40.68613,3.66216,41.09796,1.46153,LC81970312014253LGN00,LC81970312014253LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970312014253LGN00
LC81980252013273LGN00, 198, 025, 198, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20130930102512_20130930104948.01,LT8BPF20130930101618_20130930105041.01,L8CPF20130920_20130930.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/30,2013:273:10:35:51.9655830,2013:273:10:36:23.7355790,2014/11/13,9,.18,35.61179428,162.74296516,5.03,5.225,-1,2,Y,LPGS_2.4.0,50°16'51.82"N,4°28'38.46"E,51°21'05.33"N,3°31'05.77"E,50°53'32.50"N,6°09'31.72"E,49°11'36.53"N,5°23'13.38"E,49°38'43.51"N,2°50'11.47"E,50.28106,4.47735,51.35148,3.51827,50.89236,6.15881,49.19348,5.38705,49.64542,2.83652,LC81980252013273LGN00,LC81980252013273LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980252013273LGN00
LC81980262014276LGN00, 198, 026, 198, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20141003102728_20141003111227.01,LT8BPF20141003102335_20141003111321.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/03,2014:276:10:34:33.8543560,2014:276:10:35:05.6243520,2014/10/03,9,.22,35.77703719,161.86548604,5.358,5.488,-1,2,Y,LPGS_2.4.0,48°51'59.11"N,3°53'54.28"E,49°56'03.80"N,2°57'38.30"E,49°29'02.87"N,5°31'32.20"E,47°46'53.72"N,4°47'24.76"E,48°13'32.20"N,2°18'32.11"E,48.86642,3.89841,49.93439,2.96064,49.48413,5.52561,47.78159,4.79021,48.22561,2.30892,LC81980262014276LGN00,LC81980262014276LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980262014276LGN00
LC81980272014276LGN00, 198, 027, 198, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20141003102728_20141003111227.01,LT8BPF20141003102335_20141003111321.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/03,2014:276:10:34:57.7411570,2014:276:10:35:29.5111530,2014/10/03,9,.88,37.02247319,160.97110157,5.451,5.245,-1,2,Y,LPGS_2.4.0,47°26'56.69"N,3°20'07.30"E,48°30'52.67"N,2°25'01.81"E,48°04'22.04"N,4°54'45.11"E,46°22'01.13"N,4°12'38.23"E,46°48'12.31"N,1°47'35.48"E,47.44908,3.33536,48.51463,2.41717,48.07279,4.91253,46.36698,4.21062,46.80342,1.79319,LC81980272014276LGN00,LC81980272014276LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980272014276LGN00
LC81980282015359LGN00, 198, 028, 198, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20151225103034_20151225111401.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/25,2015:359:10:35:19.1393460,2015:359:10:35:50.9093420,2016/01/29,9,.32,18.61693256,162.30803408,5.754,7.61,335,3,Y,LPGS_2.6.0,46°01'47.32"N,2°47'07.98"E,47°05'35.09"N,1°53'10.00"E,46°39'33.34"N,4°18'58.36"E,44°57'01.01"N,3°38'41.50"E,45°22'46.13"N,1°17'14.68"E,46.02981,2.78555,47.09308,1.88611,46.65926,4.31621,44.95028,3.64486,45.37948,1.28741,LC81980282015359LGN00,LC81980282015359LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980282015359LGN00
LC81980292016186LGN00, 198, 029, 198, 029,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160704102308_20160704104812.02,LT8BPF20160620195437_20160707083823.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/07/04,2016:186:10:35:27.3398280,2016:186:10:35:59.1098240,2016/07/08,9,.03,62.7858582,136.67058361,3.736,5.012,559,4,Y,LPGS_2.6.2,44°36'29.09"N,2°17'11.87"E,45°40'10.67"N,1°24'19.62"E,45°14'31.88"N,3°46'30.36"E,43°31'49.87"N,3°07'49.22"E,43°57'14.51"N,0°49'42.42"E,44.60808,2.28663,45.66963,1.40545,45.24219,3.7751,43.53052,3.13034,43.95403,.82845,LC81980292016186LGN00,LC81980292016186LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980292016186LGN00
LC81980302016186LGN00, 198, 030, 198, 030,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160704102308_20160704104812.02,LT8BPF20160620195437_20160707083823.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/07/04,2016:186:10:35:51.2266290,2016:186:10:36:22.9966260,2016/07/08,9,.24,63.59693427,134.01057848,4.086,5.143,505,4,Y,LPGS_2.6.2,43°11'04.81"N,1°47'20.76"E,44°14'40.13"N,0°55'29.10"E,43°49'24.60"N,3°14'17.05"E,42°06'33.08"N,2°37'05.95"E,42°31'36.73"N,0°22'05.66"E,43.18467,1.7891,44.24448,.92475,43.8235,3.23807,42.10919,2.61832,42.52687,.36824,LC81980302016186LGN00,LC81980302016186LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980302016186LGN00
LC81980312015263LGN00, 198, 031, 198, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150920102314_20150920120231.01,LT8BPF20150920101920_20150920115837.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/20,2015:263:10:36:20.7619850,2015:263:10:36:52.5319810,2015/09/20,9,1.73,46.27625007,153.55111552,4.103,4.235,544,-1,Y,LPGS_2.5.1,41°45'34.74"N,1°18'03.13"E,42°49'03.83"N,0°27'09.83"E,42°24'10.58"N,2°42'46.62"E,40°41'10.14"N,2°06'58.14"E,41°05'53.52"N,0°05'06.07"W,41.75965,1.30087,42.81773,.45273,42.40294,2.71295,40.68615,2.11615,41.0982,-.08502,LC81980312015263LGN00,LC81980312015263LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980312015263LGN00
LC81990242013248LGN00, 199, 024, 199, 024,FULL,NADIR,NOMINAL,N/A,LO8BPF20130905103530_20130905111342.01,LT8BPF20130905103136_20130905111435.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/05,2013:248:10:41:48.1187400,2013:248:10:42:19.8887360,2015/01/08,9,.39,43.33365435,158.44016561,5.651,5.108,-1,2,Y,LPGS_2.4.0,51°41'36.10"N,3°32'04.24"E,52°46'00.44"N,2°33'13.64"E,52°17'50.24"N,5°16'31.33"E,50°36'08.96"N,4°27'44.03"E,51°03'49.61"N,1°50'14.89"E,51.69336,3.53451,52.76679,2.55379,52.29729,5.27537,50.60249,4.46223,51.06378,1.83747,LC81990242013248LGN00,LC81990242013248LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990242013248LGN00
LC81990252013344LGN00, 199, 025, 199, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20131210103751_20131210112427.03,LT8BPF20131210103357_20131210112520.02,L8CPF20131001_20131231.04,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/12/10,2013:344:10:41:45.7486210,2013:344:10:42:17.5186170,2014/02/06,9,.12,15.79475591,165.83702517,5.857,7.72,-1,1,Y,LPGS_2.3.0,50°16'52.46"N,2°53'36.02"E,51°21'05.40"N,1°56'02.54"E,50°53'34.37"N,4°34'27.80"E,49°11'37.79"N,3°48'11.88"E,49°38'43.08"N,1°15'10.44"E,50.28124,2.89334,51.3515,1.93404,50.89288,4.57439,49.19383,3.8033,49.6453,1.2529,LC81990252013344LGN00,LC81990252013344LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990252013344LGN00
LC81990262013248LGN00, 199, 026, 199, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130905103530_20130905111342.01,LT8BPF20130905103136_20130905111435.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/05,2013:248:10:42:35.8881060,2013:248:10:43:07.6581020,2014/11/08,9,.1,45.69249962,156.0006642,4.536,4.46,-1,2,Y,LPGS_2.4.0,48°51'59.40"N,2°19'33.10"E,49°56'03.62"N,1°23'13.06"E,49°29'02.87"N,3°57'12.49"E,47°46'54.66"N,3°13'07.14"E,48°13'32.99"N,0°44'09.10"E,48.8665,2.32586,49.93434,1.38696,49.48413,3.95347,47.78185,3.21865,48.22583,.73586,LC81990262013248LGN00,LC81990262013248LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990262013248LGN00
LC81990272013248LGN00, 199, 027, 199, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130905103530_20130905111342.01,LT8BPF20130905103136_20130905111435.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/05,2013:248:10:42:59.7791430,2013:248:10:43:31.5491390,2015/05/12,9,.02,46.85262798,154.74386539,4.377,3.858,484,2,Y,LPGS_2.5.0,47°26'56.62"N,1°45'47.12"E,48°30'51.91"N,0°50'37.97"E,48°04'21.58"N,3°20'26.59"E,46°22'01.42"N,2°38'21.66"E,46°48'12.46"N,0°13'13.73"E,47.44906,1.76309,48.51442,.84388,48.07266,3.34072,46.36706,2.63935,46.80346,.22048,LC81990272013248LGN00,LC81990272013248LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990272013248LGN00
LC81990282013248LGN00, 199, 028, 199, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130905103530_20130905111342.01,LT8BPF20130905103136_20130905111435.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/05,2013:248:10:43:23.6617080,2013:248:10:43:55.4317040,2014/12/24,9,.01,47.99789786,153.45481189,5.365,5.322,-1,2,Y,LPGS_2.4.0,46°01'47.53"N,1°13'29.24"E,47°05'35.12"N,0°19'27.41"E,46°39'32.51"N,2°45'22.36"E,44°57'01.26"N,2°05'06.32"E,45°22'47.32"N,0°16'26.98"W,46.02987,1.22479,47.09309,.32428,46.65903,2.75621,44.95035,2.08509,45.37981,-.27416,LC81990282013248LGN00,LC81990282013248LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990282013248LGN00
LC81990292013248LGN00, 199, 029, 199, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20130905103530_20130905111342.01,LT8BPF20130905103136_20130905111435.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/05,2013:248:10:43:47.5485090,2013:248:10:44:19.3185050,2016/01/13,9,.03,49.12755696,152.12652842,2.991,2.924,679,3,Y,LPGS_2.6.0,44°36'30.28"N,0°42'29.56"E,45°40'10.70"N,0°10'27.95"W,45°14'33.40"N,2°11'49.38"E,43°31'52.10"N,1°33'12.10"E,43°57'15.34"N,0°45'01.22"W,44.60841,.70821,45.66964,-.17443,45.24261,2.19705,43.53114,1.55336,43.95426,-.75034,LC81990292013248LGN00,LC81990292013248LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990292013248LGN00
LC81990302016225LGN00, 199, 030, 199, 030,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160812102953_20160812111254.01,LT8BPF20160803085042_20160818203550.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/12,2016:225:10:42:11.8088130,2016:225:10:42:43.5788100,2016/08/24,9,.05,56.65741351,142.24625073,4.074,4.606,428,4,Y,LPGS_2.6.2,43°11'05.32"N,0°15'28.04"E,44°14'40.24"N,0°36'24.16"W,43°49'25.10"N,1°42'24.41"E,42°06'33.77"N,1°05'13.78"E,42°31'36.98"N,1°09'47.12"W,43.18481,.25779,44.24451,-.60671,43.82364,1.70678,42.10938,1.08716,42.52694,-1.16309,LC81990302016225LGN00,LC81990302016225LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990302016225LGN00
LC81990312016225LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160812102953_20160812111254.01,LT8BPF20160803085042_20160818203550.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/12,2016:225:10:42:35.6956140,2016:225:10:43:07.4656110,2016/08/24,9,.14,57.59376425,140.27147346,4.295,5.013,570,4,Y,LPGS_2.6.2,41°45'34.70"N,0°13'17.72"W,42°49'04.12"N,1°04'11.93"W,42°24'10.48"N,1°11'26.45"E,40°41'09.89"N,0°35'37.97"E,41°05'53.70"N,1°36'27.76"W,41.75964,-.22159,42.81781,-1.06998,42.40291,1.19068,40.68608,.59388,41.09825,-1.60771,LC81990312016225LGN00,LC81990312016225LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312016225LGN00
LC82000242015357LGN00, 200, 024, 200, 024,FULL,NADIR,NOMINAL,N/A,LO8BPF20151223104255_20151223112623.01,LT8BPF20151211180214_20151225175916.04,L8CPF20151001_20151231.05,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/12/23,2015:357:10:46:05.4921790,2015:357:10:46:37.2621750,2016/01/28,9,3.72,13.55294006,164.80076124,6.979,8.905,261,3,Y,LPGS_2.6.0,51°41'35.34"N,2°00'21.17"E,52°45'59.90"N,1°01'34.36"E,52°17'50.21"N,3°44'45.96"E,50°36'08.03"N,2°55'57.40"E,51°03'48.06"N,0°18'34.20"E,51.69315,2.00588,52.76664,1.02621,52.29728,3.7461,50.60223,2.93261,51.06335,.3095,LC82000242015357LGN00,LC82000242015357LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000242015357LGN00
LC82000252015277LGN00, 200, 025, 200, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20151004104001_20151004121543.01,LT8BPF20151004103607_20151004112604.02,L8CPF20151001_20151231.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/10/04,2015:277:10:46:22.0530620,2015:277:10:46:53.8230590,2015/10/04,9,4.38,34.05922584,162.89223794,5.516,5.234,298,-1,Y,LPGS_2.5.1,50°16'51.85"N,1°23'52.51"E,51°21'06.30"N,0°26'23.71"E,50°53'31.42"N,3°04'46.20"E,49°11'35.48"N,2°18'23.94"E,49°38'44.48"N,0°14'34.80"W,50.28107,1.39792,51.35175,.43992,50.89206,3.0795,49.19319,2.30665,49.64569,-.243,LC82000252015277LGN00,LC82000252015277LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000252015277LGN00
LC82000262016200LGN00, 200, 026, 200, 026,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160718103536_20160718111701.01,LT8BPF20160707085159_20160720111055.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/07/18,2016:200:10:46:42.9706400,2016:200:10:47:14.7406370,2016/07/21,9,4.71,58.1810491,144.76011246,5.336,4.833,315,4,Y,LPGS_2.6.2,48°51'59.04"N,0°48'54.04"E,49°56'04.49"N,0°07'20.17"W,49°29'02.15"N,2°26'32.14"E,47°46'53.26"N,1°42'22.39"E,48°13'33.10"N,0°46'28.78"W,48.8664,.81501,49.93458,-.12227,49.48393,2.44226,47.78146,1.70622,48.22586,-.77466,LC82000262016200LGN00,LC82000262016200LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000262016200LGN00
LC82000272016200LGN00, 200, 027, 200, 027,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160718103536_20160718111701.01,LT8BPF20160707085159_20160720111055.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/07/18,2016:200:10:47:06.8616770,2016:200:10:47:38.6316740,2016/07/21,9,.03,59.14010278,142.62601918,5.29,5.142,470,4,Y,LPGS_2.6.2,47°26'56.15"N,0°15'04.61"E,48°30'52.56"N,0°39'58.93"W,48°04'20.64"N,1°49'42.74"E,46°21'59.69"N,1°07'33.67"E,46°48'12.17"N,1°17'27.49"W,47.44893,.25128,48.5146,-.66637,48.0724,1.82854,46.36658,1.12602,46.80338,-1.29097,LC82000272016200LGN00,LC82000272016200LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000272016200LGN00
LC82000282016200LGN00, 200, 028, 200, 028,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160718103536_20160718111701.01,LT8BPF20160707085159_20160720111055.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/07/18,2016:200:10:47:30.7400070,2016:200:10:48:02.5100040,2016/07/21,9,.03,60.0634831,140.39823876,4.874,5.373,500,4,Y,LPGS_2.6.2,46°01'47.57"N,0°17'16.15"W,47°05'36.42"N,1°11'12.91"W,46°39'32.26"N,1°14'35.70"E,44°57'00.25"N,0°34'15.74"E,45°22'47.75"N,1°47'11.40"W,46.02988,-.28782,47.09345,-1.18692,46.65896,1.24325,44.95007,.57104,45.37993,-1.7865,LC82000282016200LGN00,LC82000282016200LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000282016200LGN00
LC82000292016200LGN00, 200, 029, 200, 029,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160718103536_20160718111701.01,LT8BPF20160707085159_20160720111055.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/07/18,2016:200:10:47:54.6310450,2016:200:10:48:26.4010410,2016/07/21,9,.03,60.94845954,138.06576889,4.596,4.899,323,4,Y,LPGS_2.6.2,44°36'29.23"N,0°48'19.48"W,45°40'10.92"N,1°41'11.83"W,45°14'32.17"N,0°40'59.12"E,43°31'49.98"N,0°02'18.02"E,43°57'14.54"N,2°15'49.00"W,44.60812,-.80541,45.6697,-1.68662,45.24227,.68309,43.53055,.03834,43.95404,-2.26361,LC82000292016200LGN00,LC82000292016200LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000292016200LGN00
LC82000302016200LGN00, 200, 030, 200, 030,FULL,NADIR,NOMINAL,FINAL,LO8BPF20160718103536_20160718111701.01,LT8BPF20160707085159_20160720111055.01,L8CPF20160701_20160930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/07/18,2016:200:10:48:18.5136100,2016:200:10:48:50.2836070,2016/07/21,9,.07,61.79066466,135.62324139,3.955,4.263,409,4,Y,LPGS_2.6.2,43°11'05.93"N,1°18'10.33"W,44°14'41.10"N,2°10'02.32"W,43°49'25.50"N,0°08'46.50"E,42°06'34.02"N,0°28'24.53"W,42°31'37.70"N,2°43'25.64"W,43.18498,-1.30287,44.24475,-2.16731,43.82375,.14625,42.10945,-.47348,42.52714,-2.72379,LC82000302016200LGN00,LC82000302016200LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000302016200LGN00
LC82010242016239LGN00, 201, 024, 201, 024,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160826104157_20160826112611.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/26,2016:239:10:52:16.8817270,2016:239:10:52:48.6517240,2016/08/26,9,4.66,46.27807403,155.69549291,6.466,5.226,343,4,Y,LPGS_2.6.2,51°41'35.63"N,0°28'53.65"E,52°46'00.88"N,0°29'51.18"W,52°17'49.67"N,2°13'18.84"E,50°36'07.74"N,1°24'27.76"E,51°03'49.25"N,1°12'54.00"W,51.69323,.48157,52.76691,-.49755,52.29713,2.2219,50.60215,1.40771,51.06368,-1.215,LC82010242016239LGN00,LC82010242016239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010242016239LGN00
LC82010252016239LGN00, 201, 025, 201, 025,FULL,NADIR,NOMINAL,PRELIMINARY,LO8BPF20160826104157_20160826112611.01,LT8BPF20160818203550_20160818225656.01,L8CPF20160701_20160930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2016/08/26,2016:239:10:52:40.7685290,2016:239:10:53:12.5385250,2016/08/26,9,10.25,47.41980516,154.33770167,6.244,4.71,287,4,Y,LPGS_2.6.2,50°16'51.31"N,0°08'18.92"W,51°21'05.94"N,1°05'47.18"W,50°53'31.06"N,1°32'34.33"E,49°11'35.02"N,0°46'11.82"E,49°38'44.02"N,1°46'45.95"W,50.28092,-.13859,51.35165,-1.09644,50.89196,1.54287,49.19306,.76995,49.64556,-1.77943,LC82010252016239LGN00,LC82010252016239LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010252016239LGN00
LC82010262015252LGN00, 201, 026, 201, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150909104141_20150909122058.01,LT8BPF20150909103747_20150909112917.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/09,2015:252:10:52:48.3457050,2015:252:10:53:20.1157020,2015/09/09,9,.16,44.19480608,156.3125047,5.752,5.254,308,-1,Y,LPGS_2.5.1,48°51'59.18"N,0°43'34.21"W,49°56'04.49"N,1°39'48.31"W,49°29'02.29"N,0°54'03.96"E,47°46'53.36"N,0°09'54.29"E,48°13'33.10"N,2°18'56.84"W,48.86644,-.72617,49.93458,-1.66342,49.48397,.9011,47.78149,.16508,48.22586,-2.31579,LC82010262015252LGN00,LC82010262015252LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010262015252LGN00
LC82010272013246LGN00, 201, 027, 201, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130903104418_20130903111206.02,LT8BPF20130903104024_20130903111259.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/03,2013:246:10:55:21.7711470,2013:246:10:55:53.5411430,2014/12/12,9,.06,47.50836422,154.19680193,5.658,5.641,-1,2,Y,LPGS_2.4.0,47°26'56.04"N,1°19'38.50"W,48°30'51.55"N,2°14'47.40"W,48°04'21.22"N,0°15'00.50"E,46°22'00.91"N,0°27'04.50"W,46°48'11.92"N,2°52'11.75"W,47.4489,-1.32736,48.51432,-2.2465,48.07256,.25014,46.36692,-.45125,46.80331,-2.86993,LC82010272013246LGN00,LC82010272013246LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010272013246LGN00
LC82010282013246LGN00, 201, 028, 201, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130903104418_20130903111206.02,LT8BPF20130903104024_20130903111259.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/03,2013:246:10:55:45.6537120,2013:246:10:56:17.4237080,2015/03/11,9,.02,48.64474222,152.87269881,6.038,5.566,-1,2,Y,LPGS_2.4.0,46°01'47.06"N,1°51'56.70"W,47°05'34.62"N,2°45'58.46"W,46°39'31.86"N,0°20'03.26"W,44°57'00.72"N,1°00'19.37"W,45°22'46.92"N,3°21'52.96"W,46.02974,-1.86575,47.09295,-2.76624,46.65885,-.33424,44.9502,-1.00538,45.3797,-3.36471,LC82010282013246LGN00,LC82010282013246LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010282013246LGN00
LC82010292013246LGN00, 201, 029, 201, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20130903104418_20130903111206.02,LT8BPF20130903104024_20130903111259.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/03,2013:246:10:56:09.5405130,2013:246:10:56:41.3105090,2015/03/22,9,.02,49.76480879,151.50716007,5.351,7.243,-1,2,Y,LPGS_2.4.0,44°36'29.77"N,2°22'56.24"W,45°40'10.31"N,3°15'54.11"W,45°14'32.86"N,0°53'36.42"W,43°31'51.67"N,1°32'13.85"W,43°57'15.01"N,3°50'27.53"W,44.60827,-2.38229,45.66953,-3.26503,45.24246,-.89345,43.53102,-1.53718,43.95417,-3.84098,LC82010292013246LGN00,LC82010292013246LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010292013246LGN00
LC82010302013246LGN00, 201, 030, 201, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20130903104418_20130903111206.02,LT8BPF20130903104024_20130903111259.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/03,2013:246:10:56:33.4273140,2013:246:10:57:05.1973090,2016/01/13,9,.07,50.86678721,150.09393796,2.76,4.015,377,3,Y,LPGS_2.6.0,43°11'05.86"N,2°52'44.69"W,44°14'40.06"N,3°44'41.93"W,43°49'25.68"N,1°25'46.38"W,42°06'35.03"N,2°02'53.92"W,42°31'37.52"N,4°18'01.62"W,43.18496,-2.87908,44.24446,-3.74498,43.8238,-1.42955,42.10973,-2.04831,42.52709,-4.30045,LC82010302013246LGN00,LC82010302013246LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010302013246LGN00
