Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81950262015242LGN00, 195, 026, 195, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150830100456_20150830104933.02,LT8BPF20150830100102_20150830105058.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/30,2015:242:10:15:39.0061720,2015:242:10:16:10.7761680,2015/08/30,9,1.55,47.50542854,153.68151898,4.456,3.722,606,-1,Y,LPGS_2.5.1,48°51'58.54"N,8°32'58.06"E,49°56'03.77"N,7°36'44.68"E,49°29'01.68"N,10°10'35.58"E,47°46'52.64"N,9°26'25.84"E,48°13'32.20"N,6°57'36.07"E,48.86626,8.54946,49.93438,7.61241,49.4838,10.17655,47.78129,9.44051,48.22561,6.96002,LC81950262015242LGN00,LC81950262015242LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950262015242LGN00
LC81970312015240LGN00, 197, 031, 197, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150828101653_20150828110106.01,LT8BPF20150828101259_20150828110229.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/28,2015:240:10:29:59.6423820,2015:240:10:30:31.4123780,2015/08/28,9,6.35,53.50967618,145.64815247,3.756,4.218,289,-1,Y,LPGS_2.5.1,41°45'35.35"N,2°51'40.43"E,42°49'04.73"N,2°00'48.49"E,42°24'11.20"N,4°16'23.38"E,40°41'10.43"N,3°40'34.03"E,41°05'54.10"N,1°28'31.69"E,41.75982,2.86123,42.81798,2.01347,42.40311,4.27316,40.68623,3.67612,41.09836,1.47547,LC81970312015240LGN00,LC81970312015240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970312015240LGN00
LC81970282015240LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150828101653_20150828110106.01,LT8BPF20150828101259_20150828110229.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/28,2015:240:10:28:47.9862140,2015:240:10:29:19.7562100,2015/08/28,9,5.57,50.34451362,150.30371863,4.07,4.184,493,-1,Y,LPGS_2.5.1,46°01'46.81"N,4°21'20.66"E,47°05'35.41"N,3°27'25.67"E,46°39'31.64"N,5°53'11.40"E,44°56'59.50"N,5°12'51.19"E,45°22'46.60"N,2°51'26.82"E,46.02967,4.35574,47.09317,3.45713,46.65879,5.8865,44.94986,5.21422,45.37961,2.85745,LC81970282015240LGN00,LC81970282015240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282015240LGN00
LC81970292015240LGN00, 197, 029, 197, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150828101653_20150828110106.01,LT8BPF20150828101259_20150828110229.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/28,2015:240:10:29:11.8687790,2015:240:10:29:43.6387750,2015/08/28,9,.91,51.42099105,148.80942753,3.45,3.911,605,-1,Y,LPGS_2.5.1,44°36'30.20"N,3°50'18.17"E,45°40'11.71"N,2°57'26.93"E,45°14'33.32"N,5°19'35.44"E,43°31'51.13"N,4°40'54.16"E,43°57'15.34"N,2°22'49.44"E,44.60839,3.83838,45.66992,2.95748,45.24259,5.32651,43.53087,4.68171,43.95426,2.3804,LC81970292015240LGN00,LC81970292015240LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970292015240LGN00
LC81990312015238LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:42:20.7092180,2015:238:10:42:52.4792140,2016/01/13,9,1.62,54.07603966,144.91767637,4.497,5.371,557,3,Y,LPGS_2.6.0,41°45'34.38"N,0°13'47.42"W,42°49'03.86"N,1°04'40.91"W,42°24'09.83"N,1°10'56.89"E,40°41'09.28"N,0°35'07.66"E,41°05'53.52"N,1°36'57.53"W,41.75955,-.22984,42.81774,-1.07803,42.40273,1.18247,40.68591,.58546,41.0982,-1.61598,LC81990312015238LGN00,LC81990312015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312015238LGN00
LC81990302015238LGN00, 199, 030, 199, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:56.8224170,2015:238:10:42:28.5924130,2016/01/13,9,2.04,53.05579438,146.57487958,3.861,4.508,460,3,Y,LPGS_2.6.0,43°11'04.88"N,0°14'58.88"E,44°14'40.24"N,0°36'52.70"W,43°49'24.71"N,1°41'55.32"E,42°06'33.08"N,1°04'44.11"E,42°31'36.73"N,1°10'16.25"W,43.18469,.24969,44.24451,-.61464,43.82353,1.6987,42.10919,1.07892,42.52687,-1.17118,LC81990302015238LGN00,LC81990302015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990302015238LGN00
LC81990282015238LGN00, 199, 028, 199, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:09.0488150,2015:238:10:41:40.8188110,2015/08/27,9,.97,50.94562172,149.70258549,4.132,4.417,574,-1,Y,LPGS_2.5.1,46°01'46.60"N,1°15'53.14"E,47°05'35.45"N,0°21'56.99"E,46°39'31.25"N,2°47'44.95"E,44°56'59.28"N,2°07'24.82"E,45°22'46.78"N,0°14'01.64"W,46.02961,1.26476,47.09318,.36583,46.65868,2.79582,44.9498,2.12356,45.37966,-.23379,LC81990282015238LGN00,LC81990282015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990282015238LGN00
LC81990272015238LGN00, 199, 027, 199, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:40:45.1577770,2015:238:10:41:16.9277740,2015/08/27,9,15.02,49.85929579,151.18669475,4.63,4.397,458,-1,Y,LPGS_2.5.1,47°26'57.73"N,1°48'15.23"E,48°30'54.29"N,0°53'11.94"E,48°04'22.26"N,3°22'53.44"E,46°22'01.38"N,2°40'44.11"E,46°48'13.97"N,0°15'43.06"E,47.44937,1.80423,48.51508,.88665,48.07285,3.38151,46.36705,2.67892,46.80388,.26196,LC81990272015238LGN00,LC81990272015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990272015238LGN00
LC81990292015238LGN00, 199, 029, 199, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:32.9313800,2015:238:10:42:04.7013760,2016/01/13,9,.04,52.01145202,148.16791326,3.528,3.705,635,3,Y,LPGS_2.6.0,44°36'30.10"N,0°44'50.53"E,45°40'11.64"N,0°08'01.50"W,45°14'32.86"N,2°14'09.02"E,43°31'50.77"N,1°35'27.82"E,43°57'15.37"N,0°42'38.84"W,44.60836,.74737,45.6699,-.13375,45.24246,2.23584,43.53077,1.59106,43.95427,-.71079,LC81990292015238LGN00,LC81990292015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990292015238LGN00
LC81920302015237LGN00, 192, 030, 192, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150825094646_20150825102300.01,LT8BPF20150825094252_20150825130014.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/25,2015:237:09:58:40.7901570,2015:237:09:59:12.5601530,2015/08/25,9,20.6,53.35084245,146.21998939,5.045,4.456,334,-1,Y,LPGS_2.5.1,43°11'04.67"N,11°03'51.52"E,44°14'39.34"N,10°12'05.83"E,43°49'26.08"N,12°30'41.80"E,42°06'33.59"N,11°53'30.59"E,42°31'34.97"N,9°38'41.96"E,43.18463,11.06431,44.24426,10.20162,43.82391,12.51161,42.10933,11.89183,42.52638,9.64499,LC81920302015237LGN00,LC81920302015237LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920302015237LGN00
LC81920322015237LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20150825094646_20150825102300.01,LT8BPF20150825094252_20150825130014.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/25,2015:237:09:59:28.5595230,2015:237:10:00:00.3295190,2015/08/25,9,3.14,55.35114772,142.78549773,5.242,4.98,393,-1,Y,LPGS_2.5.1,40°19'58.84"N,10°07'18.37"E,41°23'23.14"N,9°17'18.42"E,40°58'48.29"N,11°30'01.80"E,39°15'39.92"N,10°55'27.41"E,39°40'06.82"N,8°46'02.71"E,40.33301,10.12177,41.38976,9.28845,40.98008,11.5005,39.26109,10.92428,39.66856,8.76742,LC81920322015237LGN00,LC81920322015237LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322015237LGN00
LC81920312015237LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150825094646_20150825102300.01,LT8BPF20150825094252_20150825130014.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/25,2015:237:09:59:04.6727220,2015:237:09:59:36.4427180,2015/08/25,9,1.18,54.36424143,144.53913032,4.333,3.69,189,-1,Y,LPGS_2.5.1,41°45'35.14"N,10°35'05.46"E,42°49'04.15"N,9°44'15.61"E,42°24'11.52"N,11°59'46.32"E,40°41'10.50"N,11°23'57.16"E,41°05'53.34"N,9°11'58.88"E,41.75976,10.58485,42.81782,9.73767,42.4032,11.9962,40.68625,11.39921,41.09815,9.19969,LC81920312015237LGN00,LC81920312015237LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312015237LGN00
LC81940262015235LGN00, 194, 026, 194, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150823095843_20150823113648.01,LT8BPF20150823095449_20150823103555.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/23,2015:235:10:09:26.1829390,2015:235:10:09:57.9529360,2015/08/23,9,9.73,49.67477178,151.8297784,5.455,4.083,545,-1,Y,LPGS_2.5.1,48°51'59.62"N,10°05'29.87"E,49°56'04.81"N,9°09'16.60"E,49°29'02.76"N,11°43'07.57"E,47°46'53.69"N,10°58'57.76"E,48°13'33.24"N,8°30'07.96"E,48.86656,10.09163,49.93467,9.15461,49.4841,11.71877,47.78158,10.98271,48.2259,8.50221,LC81940262015235LGN00,LC81940262015235LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940262015235LGN00
LC81960302015233LGN00, 196, 030, 196, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150821101104_20150821105429.01,LT8BPF20150821100710_20150821105552.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/21,2015:233:10:23:22.5980610,2015:233:10:23:54.3680570,2015/08/21,9,.29,54.46408308,144.85585548,3.364,5.087,508,-1,Y,LPGS_2.5.1,43°11'05.64"N,4°53'01.54"E,44°14'40.60"N,4°01'12.43"E,43°49'26.08"N,6°19'55.45"E,42°06'33.98"N,5°42'44.46"E,42°31'36.59"N,3°27'49.00"E,43.1849,4.88376,44.24461,4.02012,43.82391,6.33207,42.10944,5.71235,42.52683,3.46361,LC81960302015233LGN00,LC81960302015233LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960302015233LGN00
LC81960282015233LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150821101104_20150821105429.01,LT8BPF20150821100710_20150821105552.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/21,2015:233:10:22:34.8244580,2015:233:10:23:06.5944550,2015/08/21,9,1.64,52.41068421,148.19884985,4.152,4.074,550,-1,Y,LPGS_2.5.1,46°01'47.50"N,5°53'55.39"E,47°05'36.06"N,5°00'00.68"E,46°39'32.54"N,7°25'45.77"E,44°57'00.32"N,6°45'25.78"E,45°22'47.17"N,4°24'02.02"E,46.02986,5.89872,47.09335,5.00019,46.65904,7.42938,44.95009,6.75716,45.37977,4.40056,LC81960282015233LGN00,LC81960282015233LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282015233LGN00
LC81960312015233LGN00, 196, 031, 196, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150821101104_20150821105429.01,LT8BPF20150821100710_20150821105552.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2015/08/21,2015:233:10:23:46.4890980,2015:233:10:24:18.2590940,2015/08/21,9,.71,55.45198018,143.08029173,0,0,-1,-1,Y,LPGS_2.5.1,41°45'34.16"N,4°24'15.08"E,42°49'03.14"N,3°33'25.42"E,42°24'10.66"N,5°48'55.51"E,40°41'09.67"N,5°13'06.20"E,41°05'52.30"N,3°01'08.54"E,41.75949,4.40419,42.81754,3.55706,42.40296,5.81542,40.68602,5.21839,41.09786,3.01904,LC81960312015233LGN00,LC81960312015233LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960312015233LGN00
LC81960272015233LGN00, 196, 027, 196, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150821101104_20150821105429.01,LT8BPF20150821100710_20150821105552.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/21,2015:233:10:22:10.9418930,2015:233:10:22:42.7118900,2015/08/21,9,1.69,51.34951046,149.78022321,4.799,4.542,482,-1,Y,LPGS_2.5.1,47°26'56.76"N,6°26'16.69"E,48°30'53.24"N,5°31'14.27"E,48°04'21.79"N,8°00'53.53"E,46°22'00.59"N,7°18'44.57"E,46°48'12.60"N,4°53'45.71"E,47.4491,6.43797,48.51479,5.52063,48.07272,8.01487,46.36683,7.31238,46.8035,4.89603,LC81960272015233LGN00,LC81960272015233LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960272015233LGN00
LC81960252015233LGN00, 196, 025, 196, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150821101104_20150821105429.01,LT8BPF20150821100710_20150821105552.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/21,2015:233:10:21:23.1682910,2015:233:10:21:54.9382870,2015/08/21,9,2.6,49.16684968,152.79943315,5.119,4.067,584,-1,Y,LPGS_2.5.1,50°16'52.72"N,7°35'31.38"E,51°21'07.67"N,6°38'04.16"E,50°53'32.32"N,9°16'24.46"E,49°11'36.06"N,8°30'01.01"E,49°38'45.53"N,5°57'04.39"E,50.28131,7.59205,51.35213,6.63449,50.89231,9.27346,49.19335,8.50028,49.64598,5.95122,LC81960252015233LGN00,LC81960252015233LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960252015233LGN00
LC81960262015233LGN00, 196, 026, 196, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150821101104_20150821105429.01,LT8BPF20150821100710_20150821105552.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/21,2015:233:10:21:47.0593280,2015:233:10:22:18.8293240,2015/08/21,9,1.68,50.26782063,151.31117394,4.412,3.786,546,-1,Y,LPGS_2.5.1,48°51'58.03"N,7°00'05.33"E,49°56'03.30"N,6°03'51.91"E,49°29'01.21"N,8°37'42.92"E,47°46'52.32"N,7°53'33.07"E,48°13'31.87"N,5°24'43.20"E,48.86612,7.00148,49.93425,6.06442,49.48367,8.62859,47.7812,7.89252,48.22552,5.412,LC81960262015233LGN00,LC81960262015233LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960262015233LGN00
LC81960292015233LGN00, 196, 029, 196, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150821101104_20150821105429.01,LT8BPF20150821100710_20150821105552.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/21,2015:233:10:22:58.7154960,2015:233:10:23:30.4854920,2015/08/21,9,1.44,53.44981431,146.55937224,3.8,4.214,680,-1,Y,LPGS_2.5.1,44°36'29.05"N,5°22'52.43"E,45°40'10.52"N,4°30'01.58"E,45°14'32.42"N,6°52'09.16"E,43°31'49.91"N,6°13'28.20"E,43°57'13.86"N,3°55'24.46"E,44.60807,5.38123,45.66959,4.50044,45.24234,6.86921,43.53053,6.2245,43.95385,3.92346,LC81960292015233LGN00,LC81960292015233LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960292015233LGN00
LC81980262015231LGN00, 198, 026, 198, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150819102300_20150819110650.02,LT8BPF20150819101906_20150819110814.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/19,2015:231:10:34:07.8551880,2015:231:10:34:39.6251840,2015/08/19,9,14.22,50.84918069,150.79943043,5.515,4.371,285,-1,Y,LPGS_2.5.1,48°51'57.89"N,3°54'43.38"E,49°56'03.12"N,2°58'29.82"E,49°29'00.85"N,5°32'21.55"E,47°46'51.89"N,4°48'11.70"E,48°13'31.66"N,2°19'21.11"E,48.86608,3.91205,49.9342,2.97495,49.48357,5.53932,47.78108,4.80325,48.22546,2.32253,LC81980262015231LGN00,LC81980262015231LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980262015231LGN00
LC81980302015231LGN00, 198, 030, 198, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150819102300_20150819110650.02,LT8BPF20150819101906_20150819110814.02,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/19,2015:231:10:35:43.3939210,2015:231:10:36:15.1639170,2016/01/13,9,14.26,55.00384728,144.17971059,4.443,5.043,379,3,Y,LPGS_2.6.0,43°11'05.35"N,1°47'39.44"E,44°14'40.60"N,0°55'48.29"E,43°49'25.28"N,3°14'35.41"E,42°06'33.70"N,2°37'24.17"E,42°31'37.13"N,0°22'24.67"E,43.18482,1.79429,44.24461,.93008,43.82369,3.24317,42.10936,2.62338,42.52698,.37352,LC81980302015231LGN00,LC81980302015231LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980302015231LGN00
LC81980292015231LGN00, 198, 029, 198, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150819102300_20150819110650.02,LT8BPF20150819101906_20150819110814.02,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/19,2015:231:10:35:19.5113560,2015:231:10:35:51.2813520,2016/01/13,9,19.46,54.00151014,145.92838092,4.296,5.283,344,3,Y,LPGS_2.6.0,44°36'28.73"N,2°17'30.48"E,45°40'10.38"N,1°24'38.48"E,45°14'31.81"N,3°46'48.32"E,43°31'49.55"N,3°08'07.15"E,43°57'13.97"N,0°50'01.18"E,44.60798,2.2918,45.66955,1.41069,45.24217,3.78009,43.53043,3.13532,43.95388,.83366,LC81980292015231LGN00,LC81980292015231LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980292015231LGN00
LC81930302015228LGN00, 193, 030, 193, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150816095229_20150816113034.01,LT8BPF20150816094835_20150816103026.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/16,2015:228:10:04:47.8948040,2015:228:10:05:19.6648000,2015/08/16,9,16.07,55.79979021,143.1655662,5.146,4.328,185,-1,Y,LPGS_2.5.1,43°11'05.96"N,9°31'16.07"E,44°14'40.42"N,8°39'31.46"E,43°49'27.34"N,10°58'05.92"E,42°06'34.74"N,10°20'54.56"E,42°31'35.94"N,8°06'07.49"E,43.18499,9.52113,44.24456,8.65874,43.82426,10.96831,42.10965,10.34849,42.52665,8.10208,LC81930302015228LGN00,LC81930302015228LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930302015228LGN00
LC81930312015228LGN00, 193, 031, 193, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150816095229_20150816113034.01,LT8BPF20150816094835_20150816103026.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/16,2015:228:10:05:11.7858410,2015:228:10:05:43.5558370,2015/08/16,9,8.8,56.75464354,141.26851718,6.261,6.202,236,-1,Y,LPGS_2.5.1,41°45'34.60"N,9°02'29.44"E,42°49'03.50"N,8°11'40.74"E,42°24'11.16"N,10°27'09.22"E,40°41'10.00"N,9°51'19.76"E,41°05'52.48"N,7°39'23.69"E,41.75961,9.04151,42.81764,8.19465,42.4031,10.45256,40.68611,9.85549,41.09791,7.65658,LC81930312015228LGN00,LC81930312015228LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930312015228LGN00
LC82020282015227LGN00, 202, 028, 202, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150815103745_20150815113107.01,LT8BPF20150815103351_20150815113232.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/15,2015:227:10:59:36.9197270,2015:227:11:00:08.6897230,2015/08/15,9,17.2,54.06243668,146.45483813,9.784,3.574,7,-1,Y,LPGS_2.5.1,46°01'46.85"N,3°22'05.20"W,47°05'35.77"N,4°16'01.60"W,46°39'31.32"N,1°50'13.09"W,44°56'59.39"N,2°30'33.48"W,45°22'47.17"N,4°52'00.52"W,46.02968,-3.36811,47.09327,-4.26711,46.6587,-1.83697,44.94983,-2.5093,45.37977,-4.86681,LC82020282015227LGN00,LC82020282015227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020282015227LGN00
LC81950312015226LGN00, 195, 031, 195, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150814100449_20150814104039.01,LT8BPF20150814100055_20150814104204.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2015/08/14,2015:226:10:17:32.3530360,2015:226:10:18:04.1230320,2015/08/14,9,4.39,57.25090245,140.5609747,0,0,-1,-1,Y,LPGS_2.5.1,41°45'33.80"N,5°57'10.30"E,42°49'02.71"N,5°06'22.79"E,42°24'10.55"N,7°21'49.32"E,40°41'09.31"N,6°45'59.58"E,41°05'51.61"N,4°34'05.41"E,41.75939,5.95286,42.81742,5.10633,42.40293,7.3637,40.68592,6.76655,41.09767,4.56817,LC81950312015226LGN00,LC81950312015226LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950312015226LGN00
LC81970272015224LGN00, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150812101646_20150812105923.01,LT8BPF20150812101252_20150812110046.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/12,2015:224:10:28:17.2838580,2015:224:10:28:49.0538550,2015/08/12,9,2.37,53.83783332,147.36537117,4.9,4.204,412,-1,Y,LPGS_2.5.1,47°26'57.01"N,4°53'54.96"E,48°30'53.60"N,3°58'52.57"E,48°04'21.54"N,6°28'32.84"E,46°22'00.73"N,5°46'23.12"E,46°48'13.32"N,3°21'23.29"E,47.44917,4.8986,48.51489,3.98127,48.07265,6.47579,46.36687,5.77309,46.8037,3.35647,LC81970272015224LGN00,LC81970272015224LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970272015224LGN00
LC81970302015224LGN00, 197, 030, 197, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150812101646_20150812105923.01,LT8BPF20150812101252_20150812110046.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/12,2015:224:10:29:28.9442620,2015:224:10:30:00.7142580,2015/08/12,9,2.56,56.80564758,141.85797394,3.837,4.005,471,-1,Y,LPGS_2.5.1,43°11'05.14"N,3°20'38.22"E,44°14'40.38"N,2°28'47.93"E,43°49'25.00"N,4°47'33.68"E,42°06'33.37"N,4°10'22.04"E,42°31'36.88"N,1°55'23.95"E,43.18476,3.34395,44.24455,2.47998,43.82361,4.79269,42.10927,4.17279,42.52691,1.92332,LC81970302015224LGN00,LC81970302015224LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970302015224LGN00
LC81970282015224LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150812101646_20150812105923.01,LT8BPF20150812101252_20150812110046.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/12,2015:224:10:28:41.1706600,2015:224:10:29:12.9406560,2015/08/12,9,.29,54.85487737,145.60182255,4.027,3.991,564,-1,Y,LPGS_2.5.1,46°01'46.88"N,4°21'32.98"E,47°05'35.56"N,3°27'38.23"E,46°39'31.54"N,5°53'24.00"E,44°56'59.46"N,5°13'03.47"E,45°22'46.81"N,2°51'39.10"E,46.02969,4.35916,47.09321,3.46062,46.65876,5.89,44.94985,5.21763,45.37967,2.86086,LC81970282015224LGN00,LC81970282015224LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282015224LGN00
