Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81970282015224LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150812101646_20150812105923.01,LT8BPF20150812101252_20150812110046.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/12,2015:224:10:28:41.1706600,2015:224:10:29:12.9406560,2015/08/12,9,.29,54.85487737,145.60182255,4.027,3.991,564,-1,Y,LPGS_2.5.1,46°01'46.88"N,4°21'32.98"E,47°05'35.56"N,3°27'38.23"E,46°39'31.54"N,5°53'24.00"E,44°56'59.46"N,5°13'03.47"E,45°22'46.81"N,2°51'39.10"E,46.02969,4.35916,47.09321,3.46062,46.65876,5.89,44.94985,5.21763,45.37967,2.86086,LC81970282015224LGN00,LC81970282015224LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282015224LGN00
LC81970292015224LGN00, 197, 029, 197, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150812101646_20150812105923.01,LT8BPF20150812101252_20150812110046.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/12,2015:224:10:29:05.0532250,2015:224:10:29:36.8232210,2015/08/12,9,.32,55.84480145,143.7687897,3.532,4.046,632,-1,Y,LPGS_2.5.1,44°36'30.31"N,3°50'30.08"E,45°40'11.96"N,2°57'39.10"E,45°14'33.36"N,5°19'47.64"E,43°31'50.95"N,4°41'06.18"E,43°57'15.44"N,2°23'01.46"E,44.60842,3.84169,45.66999,2.96086,45.2426,5.3299,43.53082,4.68505,43.95429,2.38374,LC81970292015224LGN00,LC81970292015224LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970292015224LGN00
LC81970302015176LGN00, 197, 030, 197, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150625101628_20150625104104.01,LT8BPF20150625101230_20150625104159.01,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/25,2015:176:10:29:07.2621170,2015:176:10:29:39.0321130,2015/06/25,9,1.5,64.25037187,133.85653881,4.171,4.272,461,2,Y,LPGS_2.5.1,43°11'04.42"N,3°20'35.30"E,44°14'39.77"N,2°28'45.12"E,43°49'23.95"N,4°47'31.20"E,42°06'32.54"N,4°10'19.13"E,42°31'36.44"N,1°55'20.64"E,43.18456,3.34314,44.24438,2.4792,43.82332,4.792,42.10904,4.17198,42.52679,1.9224,LC81970302015176LGN00,LC81970302015176LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970302015176LGN00
LC81970312015192LGN00, 197, 031, 197, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150711101636_20150711104116.01,LT8BPF20150711101242_20150711104211.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/07/11,2015:192:10:29:42.7447040,2015:192:10:30:14.5147000,2015/07/11,9,2.19,63.60852988,131.60860026,3.407,3.789,327,2,Y,LPGS_2.5.1,41°45'34.09"N,2°50'43.58"E,42°49'03.58"N,1°59'51.40"E,42°24'09.36"N,4°15'27.22"E,40°41'08.99"N,3°39'37.22"E,41°05'53.38"N,1°27'33.98"E,41.75947,2.84544,42.81766,1.99761,42.4026,4.25756,40.68583,3.66034,41.09816,1.45944,LC81970312015192LGN00,LC81970312015192LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970312015192LGN00
LC81980242015215LGN00, 198, 024, 198, 024,FULL,NADIR,NOMINAL,N/A,LO8BPF20150803102253_20150803110530.01,LT8BPF20150803101859_20150803110734.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/03,2015:215:10:33:12.7111410,2015:215:10:33:44.4811370,2015/08/03,9,.84,52.96464372,150.61534281,5.087,4.824,570,-1,Y,LPGS_2.5.1,51°41'34.84"N,5°07'37.67"E,52°46'00.55"N,4°08'54.20"E,52°17'48.41"N,6°52'03.36"E,50°36'06.52"N,6°03'10.55"E,51°03'48.92"N,3°25'49.69"E,51.69301,5.12713,52.76682,4.14839,52.29678,6.8676,50.60181,6.05293,51.06359,3.43047,LC81980242015215LGN00,LC81980242015215LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980242015215LGN00
LC81980252015215LGN00, 198, 025, 198, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150803102253_20150803110530.01,LT8BPF20150803101859_20150803110734.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/03,2015:215:10:33:36.5894700,2015:215:10:34:08.3594670,2015/08/03,9,.75,54.01895069,148.86683285,4.731,4.483,470,-1,Y,LPGS_2.5.1,50°16'52.36"N,4°30'24.66"E,51°21'07.45"N,3°32'57.84"E,50°53'31.70"N,6°11'18.13"E,49°11'35.63"N,5°24'54.07"E,49°38'45.42"N,2°51'57.46"E,50.28121,4.50685,51.35207,3.5494,50.89214,6.18837,49.19323,5.41502,49.64595,2.86596,LC81980252015215LGN00,LC81980252015215LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980252015215LGN00
LC81980262015215LGN00, 198, 026, 198, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150803102253_20150803110530.01,LT8BPF20150803101859_20150803110734.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/03,2015:215:10:34:00.4720360,2015:215:10:34:32.2420320,2015/08/03,9,.03,55.04931938,147.06063317,4.818,3.941,380,-1,Y,LPGS_2.5.1,48°51'59.65"N,3°54'58.72"E,49°56'05.06"N,2°58'45.48"E,49°29'02.58"N,5°32'36.89"E,47°46'53.65"N,4°48'26.57"E,48°13'33.60"N,2°19'36.34"E,48.86657,3.91631,49.93474,2.9793,49.48405,5.54358,47.78157,4.80738,48.226,2.32676,LC81980262015215LGN00,LC81980262015215LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980262015215LGN00
LC81980272015215LGN00, 198, 027, 198, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150803102253_20150803110530.01,LT8BPF20150803101859_20150803110734.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/03,2015:215:10:34:24.3630730,2015:215:10:34:56.1330690,2015/08/03,9,.01,56.05367579,145.18794068,4.348,3.886,512,-1,Y,LPGS_2.5.1,47°26'56.58"N,3°21'09.11"E,48°30'53.28"N,2°26'06.11"E,48°04'21.22"N,4°55'46.99"E,46°22'00.19"N,4°13'37.45"E,46°48'12.82"N,1°48'37.04"E,47.44905,3.35253,48.5148,2.43503,48.07256,4.92972,46.36672,4.22707,46.80356,1.81029,LC81980272015215LGN00,LC81980272015215LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980272015215LGN00
LC81980282015215LGN00, 198, 028, 198, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150803102253_20150803110530.01,LT8BPF20150803101859_20150803110734.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/03,2015:215:10:34:48.2456380,2015:215:10:35:20.0156340,2015/08/03,9,.01,57.02880743,143.24160803,4.198,3.505,519,-1,Y,LPGS_2.5.1,46°01'47.28"N,2°48'47.41"E,47°05'35.99"N,1°54'52.20"E,46°39'31.90"N,4°20'38.76"E,44°56'59.82"N,3°40'18.30"E,45°22'47.28"N,1°18'53.14"E,46.0298,2.81317,47.09333,1.9145,46.65886,4.3441,44.94995,3.67175,45.3798,1.31476,LC81980282015215LGN00,LC81980282015215LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980282015215LGN00
LC81980292015215LGN00, 198, 029, 198, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150803102253_20150803110530.01,LT8BPF20150803101859_20150803110734.01,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/03,2015:215:10:35:12.1324390,2015:215:10:35:43.9024350,2016/01/13,9,.01,57.97253547,141.21267938,3.431,4.375,579,3,Y,LPGS_2.6.0,44°36'29.70"N,2°17'44.34"E,45°40'11.50"N,1°24'52.74"E,45°14'32.75"N,3°47'02.22"E,43°31'50.38"N,3°08'20.87"E,43°57'14.94"N,0°50'15.29"E,44.60825,2.29565,45.66986,1.41465,45.24243,3.78395,43.53066,3.13913,43.95415,.83758,LC81980292015215LGN00,LC81980292015215LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980292015215LGN00
LC81980302015215LGN00, 198, 030, 198, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150803102253_20150803110530.01,LT8BPF20150803101859_20150803110734.01,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/03,2015:215:10:35:36.0234760,2015:215:10:36:07.7934720,2016/01/13,9,.05,58.88181868,139.09359185,3.658,4.672,526,3,Y,LPGS_2.6.0,43°11'04.52"N,1°47'52.51"E,44°14'39.77"N,0°56'01.79"E,43°49'24.28"N,3°14'48.44"E,42°06'32.69"N,2°37'36.88"E,42°31'36.26"N,0°22'37.85"E,43.18459,1.79792,44.24438,.93383,43.82341,3.24679,42.10908,2.62691,42.52674,.37718,LC81980302015215LGN00,LC81980302015215LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980302015215LGN00
LC81980312015215LGN00, 198, 031, 198, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150803102253_20150803110530.01,LT8BPF20150803101859_20150803110734.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/03,2015:215:10:35:59.9060410,2015:215:10:36:31.6760380,2015/08/03,9,.53,59.75298328,136.8784256,3.629,3.386,582,-1,Y,LPGS_2.5.1,41°45'34.96"N,1°19'06.13"E,42°49'04.19"N,0°28'14.52"E,42°24'10.51"N,2°43'49.48"E,40°41'09.89"N,2°07'59.81"E,41°05'53.74"N,0°04'02.57"W,41.75971,1.31837,42.81783,.4707,42.40292,2.73041,40.68608,2.13328,41.09826,-.06738,LC81980312015215LGN00,LC81980312015215LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980312015215LGN00
LC81990242015254LGN00, 199, 024, 199, 024,FULL,NADIR,NOMINAL,N/A,LO8BPF20150911102944_20150911111534.02,LT8BPF20150911102550_20150911111658.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/11,2015:254:10:39:40.1324980,2015:254:10:40:11.9024940,2015/09/11,9,.61,41.13521015,159.11176143,5.581,5.1,376,-1,Y,LPGS_2.5.1,51°41'35.38"N,3°34'20.53"E,52°46'00.95"N,2°35'35.70"E,52°17'48.98"N,5°18'46.69"E,50°36'07.31"N,4°29'54.71"E,51°03'49.57"N,1°52'32.02"E,51.69316,3.57237,52.76693,2.59325,52.29694,5.31297,50.60203,4.49853,51.06377,1.87556,LC81990242015254LGN00,LC81990242015254LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990242015254LGN00
LC81990252015254LGN00, 199, 025, 199, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150911102944_20150911111534.02,LT8BPF20150911102550_20150911111658.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/11,2015:254:10:40:04.0150630,2015:254:10:40:35.7850590,2015/09/11,9,2.99,42.32941031,157.97424634,5.152,4.985,410,-1,Y,LPGS_2.5.1,50°16'52.14"N,2°57'07.67"E,51°21'06.95"N,1°59'39.66"E,50°53'31.42"N,4°38'01.54"E,49°11'35.59"N,3°51'38.23"E,49°38'45.24"N,1°18'40.03"E,50.28115,2.95213,51.35193,1.99435,50.89206,4.63376,49.19322,3.86062,49.6459,1.31112,LC81990252015254LGN00,LC81990252015254LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990252015254LGN00
LC81990262015158LGN00, 199, 026, 199, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150607102906_20150607105319.02,LT8BPF20150607102509_20150607105413.02,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/07,2015:158:10:39:46.5194740,2015:158:10:40:18.2894710,2015/06/07,9,3.15,60.48969897,146.10359716,4.896,4.476,404,2,Y,LPGS_2.5.1,48°51'59.18"N,2°21'33.80"E,49°56'04.74"N,1°25'19.96"E,49°29'01.46"N,3°59'12.80"E,47°46'52.93"N,3°15'01.80"E,48°13'33.67"N,0°46'10.09"E,48.86644,2.35939,49.93465,1.42221,49.48374,3.98689,47.78137,3.2505,48.22602,.76947,LC81990262015158LGN00,LC81990262015158LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990262015158LGN00
LC81990272015222LGN00, 199, 027, 199, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150810102930_20150810111120.01,LT8BPF20150810102536_20150810111244.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/10,2015:222:10:40:37.6729200,2015:222:10:41:09.4429170,2015/08/10,9,1.56,54.35312476,146.85782604,4.514,4.132,424,-1,Y,LPGS_2.5.1,47°26'56.72"N,1°48'36.00"E,48°30'53.39"N,0°53'32.89"E,48°04'21.11"N,3°23'14.42"E,46°22'00.26"N,2°41'04.70"E,46°48'13.10"N,0°16'03.65"E,47.44909,1.81,48.51483,.89247,48.07253,3.38734,46.36674,2.68464,46.80364,.26768,LC81990272015222LGN00,LC81990272015222LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990272015222LGN00
LC81990282015238LGN00, 199, 028, 199, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:09.0488150,2015:238:10:41:40.8188110,2015/08/27,9,.97,50.94562172,149.70258549,4.132,4.417,574,-1,Y,LPGS_2.5.1,46°01'46.60"N,1°15'53.14"E,47°05'35.45"N,0°21'56.99"E,46°39'31.25"N,2°47'44.95"E,44°56'59.28"N,2°07'24.82"E,45°22'46.78"N,0°14'01.64"W,46.02961,1.26476,47.09318,.36583,46.65868,2.79582,44.9498,2.12356,45.37966,-.23379,LC81990282015238LGN00,LC81990282015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990282015238LGN00
LC81990292015238LGN00, 199, 029, 199, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:32.9313800,2015:238:10:42:04.7013760,2016/01/13,9,.04,52.01145202,148.16791326,3.528,3.705,635,3,Y,LPGS_2.6.0,44°36'30.10"N,0°44'50.53"E,45°40'11.64"N,0°08'01.50"W,45°14'32.86"N,2°14'09.02"E,43°31'50.77"N,1°35'27.82"E,43°57'15.37"N,0°42'38.84"W,44.60836,.74737,45.6699,-.13375,45.24246,2.23584,43.53077,1.59106,43.95427,-.71079,LC81990292015238LGN00,LC81990292015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990292015238LGN00
LC81990302015238LGN00, 199, 030, 199, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150826102938_20150826111327.03,LT8BPF20150826091957_20150826111452.03,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/26,2015:238:10:41:56.8224170,2015:238:10:42:28.5924130,2016/01/13,9,2.04,53.05579438,146.57487958,3.861,4.508,460,3,Y,LPGS_2.6.0,43°11'04.88"N,0°14'58.88"E,44°14'40.24"N,0°36'52.70"W,43°49'24.71"N,1°41'55.32"E,42°06'33.08"N,1°04'44.11"E,42°31'36.73"N,1°10'16.25"W,43.18469,.24969,44.24451,-.61464,43.82353,1.6987,42.10919,1.07892,42.52687,-1.17118,LC81990302015238LGN00,LC81990302015238LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990302015238LGN00
LC81990312015222LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20150810102930_20150810111120.01,LT8BPF20150810102536_20150810111244.01,L8CPF20150701_20150930.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/10,2015:222:10:42:13.2158890,2015:222:10:42:44.9858850,2016/01/13,9,.12,58.20433467,139.17637889,4.503,4.919,578,3,Y,LPGS_2.6.0,41°45'35.39"N,0°13'27.12"W,42°49'04.91"N,1°04'20.50"W,42°24'10.62"N,1°11'17.41"E,40°41'10.10"N,0°35'27.85"E,41°05'54.56"N,1°36'37.40"W,41.75983,-.2242,42.81803,-1.07236,42.40295,1.18817,40.68614,.59107,41.09849,-1.61039,LC81990312015222LGN00,LC81990312015222LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312015222LGN00
LC82000242015181LGN00, 200, 024, 200, 024,FULL,NADIR,NOMINAL,N/A,LO8BPF20150630103501_20150630110316.02,LT8BPF20150630084129_20150630110412.02,L8CPF20150401_20150630.04,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/30,2015:181:10:45:20.6587930,2015:181:10:45:52.4287890,2015/06/30,9,.04,58.46827023,148.15107098,5.881,5.343,261,2,Y,LPGS_2.5.1,51°41'34.80"N,2°01'56.14"E,52°46'00.73"N,1°03'12.02"E,52°17'47.51"N,3°46'23.34"E,50°36'06.34"N,2°57'29.70"E,51°03'49.79"N,0°20'06.65"E,51.693,2.03226,52.76687,1.05334,52.29653,3.77315,50.60176,2.95825,51.06383,.33518,LC82000242015181LGN00,LC82000242015181LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000242015181LGN00
LC82000252015181LGN00, 200, 025, 200, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150630103501_20150630110316.02,LT8BPF20150630084129_20150630110412.02,L8CPF20150401_20150630.04,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/30,2015:181:10:45:44.5413580,2015:181:10:46:16.3113540,2015/06/30,9,.03,59.47537262,146.01255041,5.377,5.419,291,2,Y,LPGS_2.5.1,50°16'51.92"N,1°24'41.90"E,51°21'07.13"N,0°27'14.58"E,50°53'30.37"N,3°05'36.82"E,49°11'35.02"N,2°19'11.86"E,49°38'45.82"N,0°13'46.70"W,50.28109,1.41164,51.35198,.45405,50.89177,3.09356,49.19306,2.31996,49.64606,-.22964,LC82000252015181LGN00,LC82000252015181LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000252015181LGN00
LC82000262015181LGN00, 200, 026, 200, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150630103501_20150630110316.02,LT8BPF20150630084129_20150630110412.02,L8CPF20150401_20150630.04,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/30,2015:181:10:46:08.4239230,2015:181:10:46:40.1939190,2015/06/30,9,.03,60.44964257,143.78091173,5.573,5.224,375,2,Y,LPGS_2.5.1,48°51'59.54"N,0°49'15.49"E,49°56'05.17"N,0°06'58.64"W,49°29'01.68"N,2°26'54.92"E,47°46'53.11"N,1°42'44.14"E,48°13'34.10"N,0°46'08.22"W,48.86654,.82097,49.93477,-.11629,49.4838,2.44859,47.78142,1.71226,48.22614,-.76895,LC82000262015181LGN00,LC82000262015181LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000262015181LGN00
LC82000272015181LGN00, 200, 027, 200, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20150630103501_20150630110316.02,LT8BPF20150630084129_20150630110412.02,L8CPF20150401_20150630.04,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/30,2015:181:10:46:32.3107240,2015:181:10:47:04.0807210,2015/06/30,9,.03,61.38779634,141.44480934,5.594,5.124,472,2,Y,LPGS_2.5.1,47°26'57.48"N,0°15'25.49"E,48°30'54.58"N,0°39'38.16"W,48°04'21.50"N,1°50'04.78"E,46°22'00.95"N,1°07'54.52"E,46°48'14.58"N,1°17'07.91"W,47.4493,.25708,48.51516,-.6606,48.07264,1.83466,46.36693,1.13181,46.80405,-1.28553,LC82000272015181LGN00,LC82000272015181LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000272015181LGN00
LC82000282015181LGN00, 200, 028, 200, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20150630103501_20150630110316.02,LT8BPF20150630084129_20150630110412.02,L8CPF20150401_20150630.04,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/30,2015:181:10:46:56.2017620,2015:181:10:47:27.9717580,2015/06/30,9,.02,62.28598859,138.99421189,5.183,5.252,535,2,Y,LPGS_2.5.1,46°01'46.70"N,0°16'57.36"W,47°05'35.77"N,1°10'54.16"W,46°39'30.49"N,1°14'55.57"E,44°56'59.14"N,0°34'34.50"E,45°22'47.75"N,1°46'53.76"W,46.02964,-.2826,47.09327,-1.18171,46.65847,1.24877,44.94976,.57625,45.37993,-1.7816,LC82000282015181LGN00,LC82000282015181LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000282015181LGN00
LC82000292015181LGN00, 200, 029, 200, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20150630103501_20150630110316.02,LT8BPF20150630084129_20150630110412.02,L8CPF20150401_20150630.04,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/30,2015:181:10:47:20.0885630,2015:181:10:47:51.8585590,2016/01/13,9,.36,63.13976229,136.4205797,4.737,4.866,337,3,Y,LPGS_2.6.0,44°36'29.59"N,0°48'01.19"W,45°40'11.50"N,1°40'53.76"W,45°14'31.63"N,0°41'18.38"E,43°31'49.98"N,0°02'36.31"E,43°57'15.59"N,2°15'31.90"W,44.60822,-.80033,45.66986,-1.6816,45.24212,.68844,43.53055,.04342,43.95433,-2.25886,LC82000292015181LGN00,LC82000292015181LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000292015181LGN00
LC82000302015181LGN00, 200, 030, 200, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20150630103501_20150630110316.02,LT8BPF20150630084129_20150630110412.02,L8CPF20150401_20150630.04,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/30,2015:181:10:47:43.9796000,2015:181:10:48:15.7495960,2016/01/13,9,.09,63.94503015,133.7152545,4.447,4.105,422,3,Y,LPGS_2.6.0,43°11'04.78"N,1°17'53.70"W,44°14'40.27"N,2°09'45.68"W,43°49'23.63"N,0°09'04.21"E,42°06'32.65"N,0°28'07.97"W,42°31'37.38"N,2°43'10.20"W,43.18466,-1.29825,44.24452,-2.16269,43.82323,.15117,42.10907,-.46888,42.52705,-2.7195,LC82000302015181LGN00,LC82000302015181LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000302015181LGN00
LC82010242015220LGN00, 201, 024, 201, 024,FULL,NADIR,NOMINAL,N/A,LO8BPF20150808104127_20150808110918.01,LT8BPF20150808103733_20150808111042.02,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/08,2015:220:10:51:46.3042840,2015:220:10:52:18.0742800,2015/08/08,9,10.01,51.71033075,151.52568575,6.584,5.41,341,-1,Y,LPGS_2.5.1,51°41'35.84"N,0°29'46.90"E,52°46'01.63"N,0°28'56.64"W,52°17'49.45"N,2°14'12.59"E,50°36'07.63"N,1°25'19.78"E,51°03'50.08"N,1°12'01.19"W,51.69329,.49636,52.76712,-.4824,52.29707,2.23683,50.60212,1.42216,51.06391,-1.20033,LC82010242015220LGN00,LC82010242015220LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010242015220LGN00
LC82010252015220LGN00, 201, 025, 201, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20150808104127_20150808110918.01,LT8BPF20150808103733_20150808111042.02,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/08,2015:220:10:52:10.1910850,2015:220:10:52:41.9610810,2015/08/08,9,6.51,52.78130673,149.85872947,6.223,5.453,260,-1,Y,LPGS_2.5.1,50°16'51.78"N,0°07'27.05"W,51°21'06.84"N,1°04'54.12"W,50°53'30.98"N,1°33'26.64"E,49°11'35.02"N,0°47'02.62"E,49°38'44.95"N,1°45'54.47"W,50.28105,-.12418,51.3519,-1.0817,50.89194,1.5574,49.19306,.78406,49.64582,-1.76513,LC82010252015220LGN00,LC82010252015220LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010252015220LGN00
LC82010262015252LGN00, 201, 026, 201, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20150909104141_20150909122058.01,LT8BPF20150909103747_20150909112917.02,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/09,2015:252:10:52:48.3457050,2015:252:10:53:20.1157020,2015/09/09,9,.16,44.19480608,156.3125047,5.752,5.254,308,-1,Y,LPGS_2.5.1,48°51'59.18"N,0°43'34.21"W,49°56'04.49"N,1°39'48.31"W,49°29'02.29"N,0°54'03.96"E,47°46'53.36"N,0°09'54.29"E,48°13'33.10"N,2°18'56.84"W,48.86644,-.72617,49.93458,-1.66342,49.48397,.9011,47.78149,.16508,48.22586,-2.31579,LC82010262015252LGN00,LC82010262015252LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010262015252LGN00
