Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81970302013234LGN01, 197, 030, 197, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:31:50.1849830,2013:234:10:32:21.9549790,2015/05/24,9,24.03,54.4333191,146.02648222,3.975,3.914,394,2,Y,LPGS_2.5.1,43°11'05.06"N,3°18'22.82"E,44°14'39.12"N,2°26'28.39"E,43°49'25.68"N,4°45'18.68"E,42°06'34.31"N,4°08'10.93"E,42°31'36.01"N,1°53'08.23"E,43.18474,3.30634,44.2442,2.44122,43.8238,4.75519,42.10953,4.13637,42.52667,1.88562,LC81970302013234LGN01,LC81970302013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970302013234LGN01
LC81970282013234LGN01, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:31:02.4113810,2013:234:10:31:34.1813770,2014/12/24,9,.04,52.3403352,149.30635622,3.865,3.98,-1,2,Y,LPGS_2.4.0,46°01'46.78"N,4°19'11.06"E,47°05'34.33"N,3°25'11.71"E,46°39'32.33"N,5°51'02.09"E,44°57'00.50"N,5°10'45.84"E,45°22'45.91"N,2°49'16.86"E,46.02966,4.31974,47.09287,3.41992,46.65898,5.85058,44.95014,5.1794,45.37942,2.82135,LC81970282013234LGN01,LC81970282013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970282013234LGN01
LC81970252013234LGN01, 197, 025, 197, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20130822102309_20130822110145.02,LT8BPF20130822101915_20130822110238.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/22,2013:234:10:29:50.7552150,2013:234:10:30:22.5252100,2015/01/07,9,15.58,49.04144271,153.81868342,5.866,6.104,-1,2,Y,LPGS_2.4.0,50°16'52.07"N,6°00'37.44"E,51°21'05.94"N,5°03'05.76"E,50°53'32.46"N,7°41'30.95"E,49°11'36.46"N,6°55'11.68"E,49°38'44.16"N,4°22'10.20"E,50.28113,6.0104,51.35165,5.0516,50.89235,7.69193,49.19346,6.91991,49.6456,4.3695,LC81970252013234LGN01,LC81970252013234LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81970252013234LGN01
LC81990262013232LGN00, 199, 026, 199, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:42:35.7362370,2013:232:10:43:07.5062330,2015/09/08,9,4.26,50.75249276,151.84993845,4.738,4.884,251,1,Y,LPGS_2.5.1,48°51'59.65"N,2°20'03.95"E,49°56'04.09"N,1°23'46.10"E,49°29'03.59"N,3°57'42.23"E,47°46'54.55"N,3°13'36.23"E,48°13'32.70"N,0°44'41.32"E,48.86657,2.33443,49.93447,1.39614,49.48433,3.96173,47.78182,3.22673,48.22575,.74481,LC81990262013232LGN00,LC81990262013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990262013232LGN00
LC81990292013232LGN00, 199, 029, 199, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:43:47.3966400,2013:232:10:44:19.1666360,2016/01/13,9,.04,53.96231049,147.06916481,3.15,2.913,663,3,Y,LPGS_2.6.0,44°36'29.63"N,0°42'59.11"E,45°40'10.27"N,0°09'56.92"W,45°14'33.18"N,2°12'17.64"E,43°31'51.28"N,1°33'39.96"E,43°57'14.33"N,0°44'30.73"W,44.60823,.71642,45.66952,-.16581,45.24255,2.2049,43.53091,1.5611,43.95398,-.74187,LC81990292013232LGN00,LC81990292013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990292013232LGN00
LC81990272013232LGN00, 199, 027, 199, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:42:59.6272740,2013:232:10:43:31.3972700,2015/02/27,9,.35,51.84416124,150.31063584,4.567,3.876,-1,2,Y,LPGS_2.4.0,47°26'56.40"N,1°46'17.62"E,48°30'52.02"N,0°51'10.30"E,48°04'21.86"N,3°20'55.79"E,46°22'01.06"N,2°38'50.39"E,46°48'11.88"N,0°13'45.41"E,47.449,1.77156,48.51445,.85286,48.07274,3.34883,46.36696,2.64733,46.8033,.22928,LC81990272013232LGN00,LC81990272013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990272013232LGN00
LC81990252013232LGN00, 199, 025, 199, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:42:11.8579080,2013:232:10:42:43.6279040,2015/05/03,9,14.69,49.64224064,153.34381823,5.103,4.959,227,2,Y,LPGS_2.5.0,50°16'51.74"N,2°55'25.90"E,51°21'05.58"N,1°57'54.47"E,50°53'31.99"N,4°36'19.26"E,49°11'35.99"N,3°49'59.66"E,49°38'43.80"N,1°16'58.58"E,50.28104,2.92386,51.35155,1.96513,50.89222,4.60535,49.19333,3.83324,49.6455,1.28294,LC81990252013232LGN00,LC81990252013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990252013232LGN00
LC81990312013232LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:44:35.1744780,2013:232:10:45:06.9444740,2016/01/13,9,2.58,55.98119658,143.56032987,4.257,4.919,548,3,Y,LPGS_2.6.0,41°45'33.95"N,0°15'33.59"W,42°49'02.50"N,1°06'30.56"W,42°24'09.97"N,1°09'11.16"E,40°41'09.85"N,0°33'24.95"E,41°05'52.62"N,1°38'44.20"W,41.75943,-.25933,42.81736,-1.10849,42.40277,1.1531,40.68607,.55693,41.09795,-1.64561,LC81990312013232LGN00,LC81990312013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312013232LGN00
LC81990302013232LGN00, 199, 030, 199, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:44:11.2834410,2013:232:10:44:43.0534370,2016/01/13,9,2.77,54.98524874,145.35183989,3.365,3.471,467,3,Y,LPGS_2.6.0,43°11'05.32"N,0°13'10.52"E,44°14'39.66"N,0°38'44.84"W,43°49'25.75"N,1°40'07.18"E,42°06'34.38"N,1°02'59.35"E,42°31'36.52"N,1°12'05.04"W,43.18481,.21959,44.24435,-.64579,43.82382,1.66866,42.10955,1.04982,42.52681,-1.2014,LC81990302013232LGN00,LC81990302013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990302013232LGN00
LC81990282013232LGN00, 199, 028, 199, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:43:23.5140750,2013:232:10:43:55.2840710,2014/12/09,9,.02,52.91470632,148.71945444,5.463,5.255,-1,2,Y,LPGS_2.4.0,46°01'46.24"N,1°13'58.76"E,47°05'33.97"N,0°19'58.87"E,46°39'31.54"N,2°45'50.80"E,44°56'59.82"N,2°05'34.26"E,45°22'45.66"N,0°15'56.23"W,46.02951,1.23299,47.09277,.33302,46.65876,2.76411,44.94995,2.09285,45.37935,-.26562,LC81990282013232LGN00,LC81990282013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990282013232LGN00
LC81920322013231LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20130819094903_20130819102538.02,LT8BPF20130819094509_20130819102631.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/19,2013:231:10:01:43.0383370,2013:231:10:02:14.8083330,2015/09/18,9,2.1,57.21402535,141.28769227,5.504,4.835,442,1,Y,LPGS_2.5.1,40°19'57.32"N,10°05'41.78"E,41°23'20.83"N,9°15'38.45"E,40°58'47.42"N,11°28'25.61"E,39°15'39.38"N,10°53'54.17"E,39°40'04.87"N,8°44'25.69"E,40.33259,10.09494,41.38912,9.26068,40.97984,11.47378,39.26094,10.89838,39.66802,8.74047,LC81920322013231LGN00,LC81920322013231LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322013231LGN00
LC81920312013231LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20130819094903_20130819102538.02,LT8BPF20130819094509_20130819102631.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/19,2013:231:10:01:19.1473010,2013:231:10:01:50.9172960,2014/12/15,9,2.56,56.25505572,143.18691794,4.117,3.957,-1,2,Y,LPGS_2.4.0,41°45'34.52"N,10°33'26.86"E,42°49'02.50"N,9°42'33.37"E,42°24'11.41"N,11°58'07.86"E,40°41'10.82"N,11°22'21.76"E,41°05'52.22"N,9°10'19.67"E,41.75959,10.55746,42.81736,9.70927,42.40317,11.96885,40.68634,11.37271,41.09784,9.17213,LC81920312013231LGN00,LC81920312013231LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312013231LGN00
LC81920302013231LGN00, 192, 030, 192, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20130819094903_20130819102538.02,LT8BPF20130819094509_20130819102631.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/19,2013:231:10:00:55.2605000,2013:231:10:01:27.0304960,2015/01/15,9,4.32,55.26592775,145.00326333,5.312,5.384,-1,2,Y,LPGS_2.4.0,43°11'05.03"N,11°02'10.50"E,44°14'38.58"N,10°10'21.40"E,43°49'26.90"N,12°29'01.18"E,42°06'34.74"N,11°51'53.17"E,42°31'34.57"N,9°37'00.70"E,43.18473,11.03625,44.24405,10.17261,43.82414,12.48366,42.10965,11.86477,42.52627,9.61686,LC81920302013231LGN00,LC81920302013231LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920302013231LGN00
LC82010302013230LGN00, 201, 030, 201, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20130818104815_20130818110605.02,LT8BPF20130818104421_20130818110658.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/18,2013:230:10:56:32.2334710,2013:230:10:57:04.0034670,2016/01/13,9,6.12,55.52503306,144.68057623,3.183,4.438,365,3,Y,LPGS_2.6.0,43°11'06.04"N,2°52'01.96"W,44°14'40.42"N,3°43'57.43"W,43°49'26.33"N,1°25'04.91"W,42°06'34.99"N,2°02'12.91"W,42°31'37.24"N,4°17'17.77"W,43.18501,-2.86721,44.24456,-3.73262,43.82398,-1.41803,42.10972,-2.03692,42.52701,-4.28827,LC82010302013230LGN00,LC82010302013230LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010302013230LGN00
LC82010252013230LGN00, 201, 025, 201, 025,FULL,NADIR,NOMINAL,N/A,LO8BPF20130818104815_20130818110605.02,LT8BPF20130818104421_20130818110658.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/18,2013:230:10:54:32.8079380,2013:230:10:55:04.5779340,2015/05/03,9,25.58,50.23084034,152.87459964,7.126,5.966,64,2,Y,LPGS_2.5.0,50°16'52.50"N,0°09'46.08"W,51°21'06.55"N,1°07'17.15"W,50°53'33.00"N,1°31'06.92"E,49°11'37.00"N,0°44'47.26"E,49°38'44.70"N,1°48'13.18"W,50.28125,-.1628,51.35182,-1.12143,50.8925,1.51859,49.19361,.74646,49.64575,-1.80366,LC82010252013230LGN00,LC82010252013230LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010252013230LGN00
LC82010292013230LGN00, 201, 029, 201, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20130818104815_20130818110605.02,LT8BPF20130818104421_20130818110658.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/18,2013:230:10:56:08.3509060,2013:230:10:56:40.1209020,2015/03/22,9,18.72,54.51401107,146.44350433,6.715,6.428,-1,2,Y,LPGS_2.4.0,44°36'29.38"N,2°22'13.58"W,45°40'10.02"N,3°15'09.32"W,45°14'32.89"N,0°52'54.84"W,43°31'51.02"N,1°31'32.74"W,43°57'14.08"N,3°49'43.36"W,44.60816,-2.37044,45.66945,-3.25259,45.24247,-.8819,43.53084,-1.52576,43.95391,-3.82871,LC82010292013230LGN00,LC82010292013230LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82010292013230LGN00
LC81940292013229LGN00, 194, 029, 194, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20130817100435_20130817103112.01,LT8BPF20130817100041_20130817103205.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/17,2013:229:10:12:52.2897630,2013:229:10:13:24.0597590,2014/12/24,9,5.08,54.79434711,146.12182869,4.311,4.029,-1,2,Y,LPGS_2.4.0,44°36'30.02"N,8°26'46.50"E,45°40'10.38"N,7°33'53.14"E,45°14'34.26"N,9°56'02.54"E,43°31'51.85"N,9°17'24.86"E,43°57'13.90"N,6°59'19.18"E,44.60834,8.44625,45.66955,7.56476,45.24285,9.93404,43.53107,9.29024,43.95386,6.98866,LC81940292013229LGN00,LC81940292013229LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940292013229LGN00
LC81940312013229LGN00, 194, 031, 194, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20130817100435_20130817103112.01,LT8BPF20130817100041_20130817103205.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/17,2013:229:10:13:40.0676010,2013:229:10:14:11.8375970,2015/08/13,9,2.64,56.775888,142.46875779,4.815,4.291,54,1,Y,LPGS_2.5.1,41°45'34.13"N,7°28'13.87"E,42°49'02.06"N,6°37'22.55"E,42°24'11.66"N,8°52'53.15"E,40°41'10.46"N,8°17'06.90"E,41°05'51.11"N,6°05'08.66"E,41.75948,7.47052,42.81724,6.62293,42.40324,8.88143,40.68624,8.28525,41.09753,6.08574,LC81940312013229LGN00,LC81940312013229LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940312013229LGN00
LC81940302013229LGN00, 194, 030, 194, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20130817100435_20130817103112.01,LT8BPF20130817100041_20130817103205.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/17,2013:229:10:13:16.1808000,2013:229:10:13:47.9507960,2015/03/23,9,2.25,55.79968537,144.33430871,3.768,3.824,-1,2,Y,LPGS_2.4.0,43°11'04.70"N,7°56'57.55"E,44°14'38.29"N,7°05'09.31"E,43°49'26.87"N,9°23'47.90"E,42°06'34.42"N,8°46'39.83"E,42°31'34.10"N,6°31'48.58"E,43.18464,7.94932,44.24397,7.08592,43.82413,9.39664,42.10956,8.77773,42.52614,6.53016,LC81940302013229LGN00,LC81940302013229LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940302013229LGN00
LC81960302013227LGN00, 196, 030, 196, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20130815101656_20130815103734.02,LT8BPF20130815101302_20130815103827.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/15,2013:227:10:25:37.0290320,2013:227:10:26:08.7990280,2014/12/02,9,2.56,56.32131661,143.67226074,5.258,4.478,-1,2,Y,LPGS_2.4.0,43°11'04.49"N,4°51'45.32"E,44°14'38.40"N,3°59'53.34"E,43°49'25.79"N,6°18'38.95"E,42°06'33.80"N,5°41'31.13"E,42°31'34.68"N,3°26'33.00"E,43.18458,4.86259,44.244,3.99815,43.82383,6.31082,42.10939,5.69198,42.5263,3.4425,LC81960302013227LGN00,LC81960302013227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960302013227LGN00
LC81960272013227LGN00, 196, 027, 196, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130815101656_20130815103734.02,LT8BPF20130815101302_20130815103827.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/15,2013:227:10:24:25.3728650,2013:227:10:24:57.1428610,2015/01/06,9,.09,53.26074213,148.9586485,5.922,6.515,-1,2,Y,LPGS_2.4.0,47°26'56.08"N,6°24'52.20"E,48°30'51.59"N,5°29'46.82"E,48°04'22.22"N,7°59'28.61"E,46°22'00.77"N,7°17'23.24"E,46°48'10.84"N,4°52'21.83"E,47.44891,6.4145,48.51433,5.49634,48.07284,7.99128,46.36688,7.28979,46.80301,4.87273,LC81960272013227LGN00,LC81960272013227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960272013227LGN00
LC81960312013227LGN00, 196, 031, 196, 031,FULL,NADIR,NOMINAL,ACTUAL,LO8BPF20130815101656_20130815103734.02,LT8BPF20130815101302_20130815103827.02,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1GT,OLI_TIRS,2013/08/15,2013:227:10:26:00.9115970,2013:227:10:26:32.6815930,2016/05/04,9,.74,57.284447,141.75752565,0,0,-1,4,Y,LPGS_2.6.2,41°45'34.74"N,4°23'02.04"E,42°49'02.82"N,3°32'09.49"E,42°24'12.06"N,5°47'42.32"E,40°41'10.97"N,5°11'56.04"E,41°05'52.01"N,2°59'55.57"E,41.75965,4.3839,42.81745,3.53597,42.40335,5.79509,40.68638,5.1989,41.09778,2.99877,LC81960312013227LGN00,LC81960312013227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960312013227LGN00
LC81960292013227LGN00, 196, 029, 196, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20130815101656_20130815103734.02,LT8BPF20130815101302_20130815103827.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/15,2013:227:10:25:13.1422310,2013:227:10:25:44.9122270,2014/12/16,9,2.1,55.3278905,145.50604829,5.208,5.247,-1,2,Y,LPGS_2.4.0,44°36'28.91"N,5°21'33.91"E,45°40'09.37"N,4°28'40.01"E,45°14'33.18"N,6°50'50.21"E,43°31'50.74"N,6°12'12.60"E,43°57'12.85"N,3°54'06.19"E,44.60803,5.35942,45.66927,4.47778,45.24255,6.84728,43.53076,6.2035,43.95357,3.90172,LC81960292013227LGN00,LC81960292013227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960292013227LGN00
LC81960282013227LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130815101656_20130815103734.02,LT8BPF20130815101302_20130815103827.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/15,2013:227:10:24:49.2511940,2013:227:10:25:21.0211900,2015/01/08,9,.56,54.30668575,147.26604911,6.221,5.827,-1,2,Y,LPGS_2.4.0,46°01'47.46"N,5°52'34.18"E,47°05'35.05"N,4°58'36.37"E,46°39'33.52"N,7°24'24.05"E,44°57'01.26"N,6°44'07.51"E,45°22'46.24"N,4°22'41.16"E,46.02985,5.87616,47.09307,4.97677,46.65931,7.40668,44.95035,6.73542,45.37951,4.3781,LC81960282013227LGN00,LC81960282013227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013227LGN00
LC81960262013227LGN00, 196, 026, 196, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130815101656_20130815103734.02,LT8BPF20130815101302_20130815103827.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/15,2013:227:10:24:01.4818280,2013:227:10:24:33.2518240,2015/01/15,9,5.7,52.19109429,150.59332531,4.578,3.882,-1,2,Y,LPGS_2.4.0,48°51'59.54"N,6°58'38.50"E,49°56'03.80"N,6°02'21.80"E,49°29'03.88"N,8°36'15.41"E,47°46'54.59"N,7°52'09.55"E,48°13'32.12"N,5°23'17.05"E,48.86654,6.97736,49.93439,6.03939,49.48441,8.60428,47.78183,7.86932,48.22559,5.38807,LC81960262013227LGN00,LC81960262013227LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960262013227LGN00
LC81980292013225LGN00, 198, 029, 198, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20130813102918_20130813104956.01,LT8BPF20130813102524_20130813105049.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/13,2013:225:10:37:35.1085830,2013:225:10:38:06.8785790,2016/01/13,9,18.32,55.84890383,144.90028816,3.539,4.582,366,3,Y,LPGS_2.6.0,44°36'29.23"N,2°16'05.88"E,45°40'09.88"N,1°23'11.26"E,45°14'33.43"N,3°45'23.15"E,43°31'50.95"N,3°06'45.43"E,43°57'13.36"N,0°48'37.33"E,44.60812,2.2683,45.66941,1.38646,45.24262,3.75643,43.53082,3.11262,43.95371,.81037,LC81980292013225LGN00,LC81980292013225LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980292013225LGN00
LC81980312013225LGN00, 198, 031, 198, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20130813102918_20130813104956.01,LT8BPF20130813102524_20130813105049.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/13,2013:225:10:38:22.8821850,2013:225:10:38:54.6521810,2015/05/05,9,25.84,57.78106177,141.05464767,3.6,3.796,428,2,Y,LPGS_2.5.0,41°45'34.02"N,1°17'33.65"E,42°49'02.35"N,0°26'38.72"E,42°24'10.76"N,2°42'16.24"E,40°41'10.14"N,2°06'30.13"E,41°05'51.97"N,0°05'34.91"W,41.75945,1.29268,42.81732,.44409,42.40299,2.70451,40.68615,2.10837,41.09777,-.09303,LC81980312013225LGN00,LC81980312013225LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980312013225LGN00
LC81980272013225LGN00, 198, 027, 198, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130813102918_20130813104956.01,LT8BPF20130813102524_20130813105049.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/13,2013:225:10:36:47.3349810,2013:225:10:37:19.1049770,2015/06/09,9,28.97,53.80159556,148.43818554,5.788,5.922,162,2,Y,LPGS_2.5.1,47°26'57.59"N,3°19'24.49"E,48°30'53.17"N,2°24'18.32"E,48°04'23.52"N,4°54'01.62"E,46°22'02.24"N,4°11'56.11"E,46°48'12.53"N,1°46'53.26"E,47.44933,3.32347,48.51477,2.40509,48.0732,4.90045,46.36729,4.19892,46.80348,1.78146,LC81980272013225LGN00,LC81980272013225LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980272013225LGN00
LC81980282013225LGN00, 198, 028, 198, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130813102918_20130813104956.01,LT8BPF20130813102524_20130813105049.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/13,2013:225:10:37:11.2260180,2013:225:10:37:42.9960140,2015/04/07,9,7.95,54.83856886,146.70360397,4.349,4.358,-1,2,Y,LPGS_2.4.0,46°01'46.16"N,2°47'05.42"E,47°05'33.86"N,1°53'07.04"E,46°39'32.11"N,4°18'56.02"E,44°56'59.78"N,3°38'39.52"E,45°22'44.98"N,1°17'11.90"E,46.02949,2.78484,47.09274,1.88529,46.65892,4.31556,44.94994,3.64431,45.37916,1.28664,LC81980282013225LGN00,LC81980282013225LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980282013225LGN00
LC82000312013223LGN00, 200, 031, 200, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20130811104204_20130811110617.03,LT8BPF20130811103810_20130811110710.03,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/11,2013:223:10:50:44.7258250,2013:223:10:51:16.4958210,2016/01/13,9,.08,58.26496681,140.36363767,2.916,4.107,512,3,Y,LPGS_2.6.0,41°45'35.53"N,1°47'50.93"W,42°49'04.22"N,2°38'47.98"W,42°24'11.81"N,0°23'06.14"W,40°41'11.33"N,0°58'52.32"W,41°05'53.99"N,3°11'01.57"W,41.75987,-1.79748,42.81784,-2.64666,42.40328,-.38504,40.68648,-.9812,41.09833,-3.18377,LC82000312013223LGN00,LC82000312013223LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82000312013223LGN00
