Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81990312013232LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:44:35.1744780,2013:232:10:45:06.9444740,2016/01/13,9,2.58,55.98119658,143.56032987,4.257,4.919,548,3,Y,LPGS_2.6.0,41°45'33.95"N,0°15'33.59"W,42°49'02.50"N,1°06'30.56"W,42°24'09.97"N,1°09'11.16"E,40°41'09.85"N,0°33'24.95"E,41°05'52.62"N,1°38'44.20"W,41.75943,-.25933,42.81736,-1.10849,42.40277,1.1531,40.68607,.55693,41.09795,-1.64561,LC81990312013232LGN00,LC81990312013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312013232LGN00
LC81990302013232LGN00, 199, 030, 199, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:44:11.2834410,2013:232:10:44:43.0534370,2016/01/13,9,2.77,54.98524874,145.35183989,3.365,3.471,467,3,Y,LPGS_2.6.0,43°11'05.32"N,0°13'10.52"E,44°14'39.66"N,0°38'44.84"W,43°49'25.75"N,1°40'07.18"E,42°06'34.38"N,1°02'59.35"E,42°31'36.52"N,1°12'05.04"W,43.18481,.21959,44.24435,-.64579,43.82382,1.66866,42.10955,1.04982,42.52681,-1.2014,LC81990302013232LGN00,LC81990302013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990302013232LGN00
LC81990282013232LGN00, 199, 028, 199, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130820103155_20130820105608.03,LT8BPF20130820102801_20130820105701.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/20,2013:232:10:43:23.5140750,2013:232:10:43:55.2840710,2014/12/09,9,.02,52.91470632,148.71945444,5.463,5.255,-1,2,Y,LPGS_2.4.0,46°01'46.24"N,1°13'58.76"E,47°05'33.97"N,0°19'58.87"E,46°39'31.54"N,2°45'50.80"E,44°56'59.82"N,2°05'34.26"E,45°22'45.66"N,0°15'56.23"W,46.02951,1.23299,47.09277,.33302,46.65876,2.76411,44.94995,2.09285,45.37935,-.26562,LC81990282013232LGN00,LC81990282013232LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990282013232LGN00
LC81920322013231LGN00, 192, 032, 192, 032,FULL,NADIR,NOMINAL,N/A,LO8BPF20130819094903_20130819102538.02,LT8BPF20130819094509_20130819102631.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/19,2013:231:10:01:43.0383370,2013:231:10:02:14.8083330,2015/09/18,9,2.1,57.21402535,141.28769227,5.504,4.835,442,1,Y,LPGS_2.5.1,40°19'57.32"N,10°05'41.78"E,41°23'20.83"N,9°15'38.45"E,40°58'47.42"N,11°28'25.61"E,39°15'39.38"N,10°53'54.17"E,39°40'04.87"N,8°44'25.69"E,40.33259,10.09494,41.38912,9.26068,40.97984,11.47378,39.26094,10.89838,39.66802,8.74047,LC81920322013231LGN00,LC81920322013231LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920322013231LGN00
LC81970312014365LGN00, 197, 031, 197, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20141231102355_20141231110743.01,LT8BPF20141222180001_20150106000000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/31,2014:365:10:30:12.8843030,2014:365:10:30:44.6542990,2015/05/12,9,1.55,22.67739664,159.80535037,4.224,6.904,319,2,Y,LPGS_2.5.0,41°45'35.14"N,2°51'12.78"E,42°49'03.22"N,2°00'18.18"E,42°24'12.71"N,4°15'54.25"E,40°41'11.54"N,3°40'08.90"E,41°05'52.30"N,1°28'05.48"E,41.75976,2.85355,42.81756,2.00505,42.40353,4.26507,40.68654,3.66914,41.09786,1.46819,LC81970312014365LGN00,LC81970312014365LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970312014365LGN00
LC81970302014365LGN00, 197, 030, 197, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20141231102355_20141231110743.01,LT8BPF20141222180001_20150106000000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/31,2014:365:10:29:49.0017380,2014:365:10:30:20.7717340,2015/05/12,9,3.64,21.43387254,160.36375054,4.589,6.041,385,2,Y,LPGS_2.5.0,43°11'05.32"N,3°19'55.34"E,44°14'39.23"N,2°28'02.03"E,43°49'27.16"N,4°46'49.12"E,42°06'34.74"N,4°09'42.08"E,42°31'34.97"N,1°54'42.73"E,43.18481,3.33204,44.24423,2.46723,43.82421,4.78031,42.10965,4.16169,42.52638,1.91187,LC81970302014365LGN00,LC81970302014365LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970302014365LGN00
LC81990292014363LGN00, 199, 029, 199, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20141229103642_20141229112006.01,LT8BPF20141222180001_20150106000000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/29,2014:363:10:41:48.6387340,2014:363:10:42:20.4087300,2016/01/13,9,.33,20.11462029,161.18394161,5.026,7.335,517,3,Y,LPGS_2.6.0,44°36'29.95"N,0°43'54.59"E,45°40'10.16"N,0°09'00.58"W,45°14'34.58"N,2°13'11.50"E,43°31'52.03"N,1°34'34.86"E,43°57'13.46"N,0°43'33.20"W,44.60832,.73183,45.66949,-.15016,45.24294,2.21986,43.53112,1.57635,43.95374,-.72589,LC81990292014363LGN00,LC81990292014363LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990292014363LGN00
LC81990302014363LGN00, 199, 030, 199, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20141229103642_20141229112006.01,LT8BPF20141222180001_20150106000000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/29,2014:363:10:42:12.5212990,2014:363:10:42:44.2912950,2016/01/13,9,6.17,21.3653842,160.6306926,5.412,7.372,331,3,Y,LPGS_2.6.0,43°11'06.14"N,0°14'07.40"E,44°14'40.13"N,0°37'47.10"W,43°49'27.70"N,1°41'02.36"E,42°06'35.60"N,1°03'55.37"E,42°31'36.23"N,1°11'06.29"W,43.18504,.23539,44.24448,-.62975,43.82436,1.68399,42.10989,1.06538,42.52673,-1.18508,LC81990302014363LGN00,LC81990302014363LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990302014363LGN00
LC81990282014363LGN00, 199, 028, 199, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20141229103642_20141229112006.01,LT8BPF20141222180001_20150106000000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/29,2014:363:10:41:24.7519330,2014:363:10:41:56.5219290,2015/05/13,9,1.22,18.86019124,161.73809769,5.508,7.281,405,2,Y,LPGS_2.5.0,46°01'47.82"N,1°14'53.70"E,47°05'35.41"N,0°20'54.28"E,46°39'34.52"N,2°46'43.90"E,44°57'01.69"N,2°06'28.51"E,45°22'46.06"N,0°14'59.53"W,46.02995,1.24825,47.09317,.34841,46.65959,2.77886,44.95047,2.10792,45.37946,-.24987,LC81990282014363LGN00,LC81990282014363LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990282014363LGN00
LC81990312014363LGN00, 199, 031, 199, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20141229103642_20141229112006.01,LT8BPF20141222180001_20150106000000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/29,2014:363:10:42:36.4123360,2014:363:10:43:08.1823330,2016/01/13,9,1.89,22.61284391,160.0754907,4.867,6.599,519,3,Y,LPGS_2.6.0,41°45'34.13"N,0°14'35.66"W,42°49'02.42"N,1°05'31.88"W,42°24'11.41"N,1°10'07.18"E,40°41'10.43"N,0°34'21.97"E,41°05'51.65"N,1°37'44.40"W,41.75948,-.24324,42.81734,-1.09219,42.40317,1.16866,40.68623,.57277,41.09768,-1.629,LC81990312014363LGN00,LC81990312014363LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990312014363LGN00
LC81940292014360LGN00, 194, 029, 194, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20141226100551_20141226105203.01,LT8BPF20141222180001_20150106000000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/26,2014:360:10:10:56.9518570,2014:360:10:11:28.7218530,2015/05/13,9,3.05,20.06280917,161.57449414,4.889,7.06,434,2,Y,LPGS_2.5.0,44°36'29.99"N,8°26'58.06"E,45°40'10.02"N,7°34'04.80"E,45°14'35.27"N,9°56'12.80"E,43°31'52.21"N,9°17'36.17"E,43°57'12.89"N,6°59'32.10"E,44.60833,8.44946,45.66945,7.568,45.24313,9.93689,43.53117,9.29338,43.95358,6.99225,LC81940292014360LGN00,LC81940292014360LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940292014360LGN00
LC81940302014360LGN00, 194, 030, 194, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20141226100551_20141226105203.01,LT8BPF20141222180001_20150106000000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/26,2014:360:10:11:20.8344220,2014:360:10:11:52.6044180,2015/05/13,9,3.37,21.31861736,161.02521184,5.113,6.843,298,2,Y,LPGS_2.5.0,43°11'06.07"N,7°57'10.91"E,44°14'39.34"N,7°05'22.63"E,43°49'29.24"N,9°23'59.68"E,42°06'36.11"N,8°46'52.72"E,42°31'34.39"N,6°32'03.16"E,43.18502,7.95303,44.24426,7.08962,43.82479,9.39991,42.11003,8.78131,42.52622,6.53421,LC81940302014360LGN00,LC81940302014360LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940302014360LGN00
LC81980292014356LGN00, 198, 029, 198, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20141222103036_20141222111400.01,LT8BPF20141219163122_20141222180000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/22,2014:356:10:35:42.1820710,2014:356:10:36:13.9520680,2016/01/13,9,10.49,20.09966581,162.06992027,5.057,6.883,387,3,Y,LPGS_2.6.0,44°36'30.10"N,2°16'00.52"E,45°40'10.42"N,1°23'05.57"E,45°14'34.69"N,3°45'17.28"E,43°31'52.14"N,3°06'40.25"E,43°57'13.75"N,0°48'32.54"E,44.60836,2.26681,45.66956,1.38488,45.24297,3.7548,43.53115,3.11118,43.95382,.80904,LC81980292014356LGN00,LC81980292014356LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81980292014356LGN00
LC81930312014353LGN00, 193, 031, 193, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20141219095942_20141219105705.02,LT8BPF20141219095548_20141219105759.01,L8CPF20141209_20141219.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/19,2014:353:10:05:36.1177090,2014:353:10:06:07.8877050,2015/05/14,9,10.7,22.7356393,161.33318543,5.34,7.247,273,2,Y,LPGS_2.5.0,41°45'34.20"N,9°01'07.39"E,42°49'01.99"N,8°10'15.92"E,42°24'12.31"N,10°25'46.27"E,40°41'10.79"N,9°50'00.60"E,41°05'50.68"N,7°38'02.76"E,41.7595,9.01872,42.81722,8.17109,42.40342,10.42952,40.68633,9.8335,41.09741,7.6341,LC81930312014353LGN00,LC81930312014353LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930312014353LGN00
LC81920312014346LGN00, 192, 031, 192, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20141212095304_20141212104004.01,LT8BPF20141209203000_20141212235959.04,L8CPF20141001_20141231.02,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/12,2014:346:09:59:22.2025340,2014:346:09:59:53.9725300,2014/12/12,9,5.49,23.2539552,162.06052218,5.592,6.391,-1,2,Y,LPGS_2.4.0,41°45'34.81"N,10°34'50.70"E,42°49'02.64"N,9°43'57.68"E,42°24'12.53"N,11°59'30.62"E,40°41'11.36"N,11°23'45.10"E,41°05'51.65"N,9°11'44.74"E,41.75967,10.58075,42.8174,9.73269,42.40348,11.99184,40.68649,11.39586,41.09768,9.19576,LC81920312014346LGN00,LC81920312014346LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81920312014346LGN00
LC81940302014344LGN00, 194, 030, 194, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20141210100527_20141210105203.01,LT8BPF20141209203000_20141212235959.04,L8CPF20141001_20141231.02,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/10,2014:344:10:11:21.1576870,2014:344:10:11:52.9276830,2014/12/10,9,3.61,22.19025042,162.78780781,5.021,6.223,-1,2,Y,LPGS_2.4.0,43°11'04.96"N,7°57'57.92"E,44°14'38.29"N,7°06'09.79"E,43°49'27.77"N,9°24'47.09"E,42°06'34.81"N,8°47'39.70"E,42°31'33.53"N,6°32'49.88"E,43.18471,7.96609,44.24397,7.10272,43.82438,9.41308,42.10967,8.79436,42.52598,6.54719,LC81940302014344LGN00,LC81940302014344LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940302014344LGN00
LC81970312014317LGN00, 197, 031, 197, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20141113102232_20141113110756.01,LT8BPF20141113101839_20141113110849.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/11/13,2014:317:10:30:25.4307960,2014:317:10:30:57.2007930,2014/11/13,9,2.3,28.72035321,163.08914068,4.028,5.91,-1,2,Y,LPGS_2.4.0,41°45'35.24"N,2°50'00.85"E,42°49'03.54"N,1°59'06.58"E,42°24'12.24"N,4°14'42.83"E,40°41'11.18"N,3°38'56.62"E,41°05'52.69"N,1°26'53.02"E,41.75979,2.83357,42.81765,1.98516,42.4034,4.24523,40.68644,3.64906,41.09797,1.44806,LC81970312014317LGN00,LC81970312014317LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970312014317LGN00
LC81970292014317LGN00, 197, 029, 197, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20141113102232_20141113110756.01,LT8BPF20141113101839_20141113110849.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/11/13,2014:317:10:29:37.6614300,2014:317:10:30:09.4314260,2014/11/13,9,4.31,26.14701943,164.3166944,4.706,6.089,-1,2,Y,LPGS_2.4.0,44°36'29.63"N,3°48'32.83"E,45°40'10.20"N,2°55'39.25"E,45°14'34.08"N,5°17'49.27"E,43°31'51.53"N,4°39'11.41"E,43°57'13.50"N,2°21'05.33"E,44.60823,3.80912,45.6695,2.92757,45.2428,5.29702,43.53098,4.65317,43.95375,2.35148,LC81970292014317LGN00,LC81970292014317LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970292014317LGN00
LC81970302014317LGN00, 197, 030, 197, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20141113102232_20141113110756.01,LT8BPF20141113101839_20141113110849.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/11/13,2014:317:10:30:01.5439950,2014:317:10:30:33.3139910,2014/11/13,9,4.68,27.43564525,163.70488847,4.661,5.93,-1,2,Y,LPGS_2.4.0,43°11'05.96"N,3°18'44.57"E,44°14'40.20"N,2°26'51.86"E,43°49'27.34"N,4°45'39.02"E,42°06'35.21"N,4°08'31.02"E,42°31'36.26"N,1°53'31.52"E,43.18499,3.31238,44.2445,2.44774,43.82426,4.76084,42.10978,4.14195,42.52674,1.89209,LC81970302014317LGN00,LC81970302014317LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970302014317LGN00
LC81990262014315LGN00, 199, 026, 199, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20141111103454_20141111121411.01,LT8BPF20141111103101_20141111112111.02,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/11/11,2014:315:10:40:48.0465810,2014:315:10:41:19.8165780,2014/11/11,9,6.68,22.79971539,166.12550775,4.944,7.86,-1,2,Y,LPGS_2.4.0,48°51'58.32"N,2°20'09.82"E,49°56'02.69"N,1°23'53.09"E,49°29'02.76"N,3°57'46.84"E,47°46'53.29"N,3°13'40.73"E,48°13'30.83"N,0°44'48.26"E,48.8662,2.33606,49.93408,1.39808,49.4841,3.96301,47.78147,3.22798,48.22523,.74674,LC81990262014315LGN00,LC81990262014315LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81990262014315LGN00
LC81940312014312LGN00, 194, 031, 194, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20141108100336_20141108114405.01,LT8BPF20141108095943_20141108105241.02,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/11/08,2014:312:10:11:53.3329410,2014:312:10:12:25.1029370,2014/11/08,9,5.86,30.10382691,162.86404828,4.969,6.206,-1,2,Y,LPGS_2.4.0,41°45'35.21"N,7°28'11.86"E,42°49'03.18"N,6°37'21.68"E,42°24'13.07"N,8°52'50.41"E,40°41'11.54"N,8°17'03.77"E,41°05'51.90"N,6°05'07.48"E,41.75978,7.46996,42.81755,6.62269,42.40363,8.88067,40.68654,8.28438,41.09775,6.08541,LC81940312014312LGN00,LC81940312014312LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940312014312LGN00
LC81960302014310LGN00, 196, 030, 196, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20141106101557_20141106110145.01,LT8BPF20141106101204_20141106110238.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/11/06,2014:310:10:23:50.6190820,2014:310:10:24:22.3890780,2014/11/06,9,.93,29.39956647,163.38820236,5.323,5.521,-1,2,Y,LPGS_2.4.0,43°11'06.00"N,4°51'42.73"E,44°14'40.16"N,3°59'51.58"E,43°49'27.44"N,6°18'36.04"E,42°06'35.17"N,5°41'27.49"E,42°31'36.08"N,3°26'30.66"E,43.185,4.86187,44.24449,3.99766,43.82429,6.31001,42.10977,5.69097,42.52669,3.44185,LC81960302014310LGN00,LC81960302014310LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960302014310LGN00
LC81930312014305LGN00, 193, 031, 193, 031,FULL,NADIR,NOMINAL,N/A,LO8BPF20141101095658_20141101104222.01,LT8BPF20141101095305_20141101104315.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/11/01,2014:305:10:05:39.5492720,2014:305:10:06:11.3192680,2014/11/01,9,1.85,32.19065262,162.3217848,5.248,6.66,-1,2,Y,LPGS_2.4.0,41°45'34.78"N,9°01'41.56"E,42°49'02.71"N,8°10'50.66"E,42°24'12.31"N,10°26'20.62"E,40°41'11.00"N,9°50'33.97"E,41°05'51.65"N,7°38'36.49"E,41.75966,9.02821,42.81742,8.18074,42.40342,10.43906,40.68639,9.84277,41.09768,7.64347,LC81930312014305LGN00,LC81930312014305LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930312014305LGN00
LC81930302014305LGN00, 193, 030, 193, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20141101095658_20141101104222.01,LT8BPF20141101095305_20141101104315.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/11/01,2014:305:10:05:15.6667070,2014:305:10:05:47.4367030,2014/11/01,9,.87,30.91500034,163.00207816,4.708,6.276,-1,2,Y,LPGS_2.4.0,43°11'04.52"N,9°30'25.24"E,44°14'38.11"N,8°38'38.33"E,43°49'27.01"N,10°57'14.26"E,42°06'34.27"N,10°20'05.71"E,42°31'33.53"N,8°05'17.20"E,43.18459,9.50701,44.24392,8.64398,43.82417,10.95396,42.10952,10.33492,42.52598,8.08811,LC81930302014305LGN00,LC81930302014305LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930302014305LGN00
LC82020262014304LGN00, 202, 026, 202, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20141031105458_20141031113846.01,LT8BPF20141031105104_20141031113940.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/31,2014:304:10:59:16.7486390,2014:304:10:59:48.5186350,2014/10/31,9,1.13,26.0689881,165.61850257,5.233,7.056,-1,2,Y,LPGS_2.4.0,48°51'57.92"N,2°16'49.44"W,49°56'02.18"N,3°13'05.09"W,49°29'02.22"N,0°39'12.82"W,47°46'52.86"N,1°23'19.32"W,48°13'30.43"N,3°52'10.38"W,48.86609,-2.2804,49.93394,-3.21808,49.48395,-.65356,47.78135,-1.3887,48.22512,-3.86955,LC82020262014304LGN00,LC82020262014304LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020262014304LGN00
LC82020272014304LGN00, 202, 027, 202, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20141031105458_20141031113846.01,LT8BPF20141031105104_20141031113940.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/31,2014:304:10:59:40.6269680,2014:304:11:00:12.3969650,2014/10/31,9,.28,27.36145626,164.94216273,5.332,6.684,-1,2,Y,LPGS_2.4.0,47°26'57.19"N,2°50'35.12"W,48°30'52.92"N,3°45'40.57"W,48°04'23.16"N,1°15'58.21"W,46°22'01.78"N,1°58'04.30"W,46°48'12.17"N,4°23'06.07"W,47.44922,-2.84309,48.5147,-3.76127,48.0731,-1.26617,46.36716,-1.96786,46.80338,-4.38502,LC82020272014304LGN00,LC82020272014304LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020272014304LGN00
LC82020282014304LGN00, 202, 028, 202, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20141031105458_20141031113846.01,LT8BPF20141031105104_20141031113940.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/31,2014:304:11:00:04.5137700,2014:304:11:00:36.2837660,2014/10/31,9,0,28.65038927,164.26802101,6.556,5.722,-1,2,Y,LPGS_2.4.0,46°01'46.67"N,3°22'54.16"W,47°05'34.58"N,4°16'53.08"W,46°39'32.29"N,1°51'02.81"W,44°57'00.07"N,2°31'19.92"W,45°22'45.73"N,4°52'48.58"W,46.02963,-3.38171,47.09294,-4.28141,46.65897,-1.85078,44.95002,-2.5222,45.37937,-4.88016,LC82020282014304LGN00,LC82020282014304LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC82020282014304LGN00
LC81950282014303LGN00, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20141030100919_20141030105530.01,LT8BPF20141030100525_20141030105623.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/30,2014:303:10:16:48.0495460,2014:303:10:17:19.8195420,2014/10/30,9,10,28.97677768,164.18005835,5.423,6.422,-1,2,Y,LPGS_2.4.0,46°01'46.56"N,7°26'11.80"E,47°05'34.33"N,6°32'14.78"E,46°39'32.83"N,8°58'01.24"E,44°57'00.32"N,8°17'44.30"E,45°22'45.23"N,5°56'19.28"E,46.0296,7.43661,47.09287,6.53744,46.65912,8.96701,44.95009,8.29564,45.37923,5.93869,LC81950282014303LGN00,LC81950282014303LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950282014303LGN00
LC81950302014303LGN00, 195, 030, 195, 030,FULL,NADIR,NOMINAL,N/A,LO8BPF20141030100919_20141030105530.01,LT8BPF20141030100525_20141030105623.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/30,2014:303:10:17:35.8146760,2014:303:10:18:07.5846720,2014/10/30,9,3.03,31.53851236,162.81305315,3.987,5.526,-1,2,Y,LPGS_2.4.0,43°11'06.18"N,6°25'23.41"E,44°14'40.09"N,5°33'34.06"E,43°49'28.16"N,7°52'14.88"E,42°06'35.53"N,7°15'06.37"E,42°31'35.65"N,5°00'13.10"E,43.18505,6.42317,44.24447,5.55946,43.82449,7.8708,42.10987,7.25177,42.52657,5.00364,LC81950302014303LGN00,LC81950302014303LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950302014303LGN00
LC81950292014303LGN00, 195, 029, 195, 029,FULL,NADIR,NOMINAL,N/A,LO8BPF20141030100919_20141030105530.01,LT8BPF20141030100525_20141030105623.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/30,2014:303:10:17:11.9321110,2014:303:10:17:43.7021070,2014/10/30,9,4.36,30.25999016,163.49882696,4.402,5.786,-1,2,Y,LPGS_2.4.0,44°36'29.92"N,6°55'11.89"E,45°40'10.27"N,6°02'19.18"E,45°14'34.22"N,8°24'27.76"E,43°31'51.64"N,7°45'49.61"E,43°57'13.61"N,5°27'44.89"E,44.60831,6.91997,45.66952,6.03866,45.24284,8.40771,43.53101,7.76378,43.95378,5.46247,LC81950292014303LGN00,LC81950292014303LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950292014303LGN00
