Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Full or Partial Scene,Nadir/Off Nadir,Data Category,TIRS SSM Model,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Date L1 Generated,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC81970282013218LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130806102308_20130806104345.01,LT8BPF20130806101914_20130806104438.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/06,2013:218:10:31:00.8316850,2013:218:10:31:32.6016820,2015/11/30,9,51,56.60522754,144.82807609,5.06,5.009,198,3,Y,LPGS_2.6.0,46°01'47.35"N,4°19'51.24"E,47°05'35.20"N,3°25'54.88"E,46°39'33.73"N,5°51'40.36"E,44°57'00.83"N,5°11'23.35"E,45°22'45.70"N,2°49'59.09"E,46.02982,4.3309,47.09311,3.43191,46.65937,5.86121,44.95023,5.18982,45.37936,2.83308,LC81970282013218LGN00,LC81970282013218LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282013218LGN00
LC81940272013213LGN00, 194, 027, 194, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130801100435_20130801103711.02,LT8BPF20130801100041_20130801103804.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/01,2013:213:10:12:04.0122190,2013:213:10:12:35.7822150,2014/12/24,9,.52,56.78085644,145.58607179,5.282,3.695,-1,2,Y,LPGS_2.4.0,47°26'57.55"N,9°30'23.29"E,48°30'53.17"N,8°35'20.36"E,48°04'24.35"N,11°04'57.76"E,46°22'02.14"N,10°22'51.64"E,46°48'11.66"N,7°57'54.58"E,47.44932,9.50647,48.51477,8.58899,48.07343,11.08271,46.36726,10.38101,46.80324,7.96516,LC81940272013213LGN00,LC81940272013213LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940272013213LGN00
LC81940282013213LGN00, 194, 028, 194, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130801100435_20130801103711.02,LT8BPF20130801100041_20130801103804.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/01,2013:213:10:12:27.8947840,2013:213:10:12:59.6647800,2014/12/24,9,5.37,57.76337277,143.60416093,4.38,3.554,-1,2,Y,LPGS_2.4.0,46°01'47.53"N,8°58'04.37"E,47°05'35.41"N,8°04'09.52"E,46°39'34.52"N,10°29'52.15"E,44°57'01.15"N,9°49'34.93"E,45°22'45.48"N,7°28'13.58"E,46.02987,8.96788,47.09317,8.06931,46.65959,10.49782,44.95032,9.82637,45.3793,7.47044,LC81940282013213LGN00,LC81940282013213LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940282013213LGN00
LC81960272013211LGN00, 196, 027, 196, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130730101656_20130730103734.01,LT8BPF20130730101302_20130730103827.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/30,2013:211:10:24:25.2882310,2013:211:10:24:57.0582270,2015/06/23,9,48.89,57.22309084,145.17410652,5.611,5.685,151,2,Y,LPGS_2.5.1,47°26'57.01"N,6°25'03.40"E,48°30'52.78"N,5°30'00.68"E,48°04'24.02"N,7°59'37.64"E,46°22'01.63"N,7°17'31.52"E,46°48'11.05"N,4°52'34.82"E,47.44917,6.41761,48.51466,5.50019,48.07334,7.99379,46.36712,7.29209,46.80307,4.87634,LC81960272013211LGN00,LC81960272013211LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960272013211LGN00
LC81960262013211LGN00, 196, 026, 196, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130730101656_20130730103734.01,LT8BPF20130730101302_20130730103827.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/30,2013:211:10:24:01.4099020,2013:211:10:24:33.1798980,2015/06/23,9,49.6,56.21820434,147.11418547,5.803,5.414,128,2,Y,LPGS_2.5.1,48°51'58.28"N,6°58'48.97"E,49°56'02.80"N,6°02'35.16"E,49°29'03.55"N,8°36'23.76"E,47°46'53.15"N,7°52'17.26"E,48°13'30.00"N,5°23'29.65"E,48.86619,6.98027,49.93411,6.0431,49.48432,8.6066,47.78143,7.87146,48.225,5.39157,LC81960262013211LGN00,LC81960262013211LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960262013211LGN00
LC81960282013211LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130730101656_20130730103734.01,LT8BPF20130730101302_20130730103827.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/30,2013:211:10:24:49.1707960,2013:211:10:25:20.9407920,2015/01/21,9,29.95,58.19754705,143.15223269,7.029,6.33,-1,2,Y,LPGS_2.4.0,46°01'46.96"N,5°52'44.58"E,47°05'34.76"N,4°58'49.48"E,46°39'33.88"N,7°24'32.36"E,44°57'00.50"N,6°44'15.22"E,45°22'44.83"N,4°22'53.54"E,46.02971,5.87905,47.09299,4.98041,46.65941,7.40899,44.95014,6.73756,45.37912,4.38154,LC81960282013211LGN00,LC81960282013211LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013211LGN00
LC81930282013206LGN00, 193, 028, 193, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130725095822_20130725101836.01,LT8BPF20130725095428_20130725101929.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/25,2013:206:10:06:15.4120560,2013:206:10:06:47.1820520,2014/12/23,9,16.65,59.22169034,142.11703127,4.977,4.524,-1,2,Y,LPGS_2.4.0,46°01'46.42"N,10°31'11.50"E,47°05'34.04"N,9°37'17.87"E,46°39'33.59"N,12°02'58.31"E,44°56'59.93"N,11°22'40.98"E,45°22'43.86"N,9°01'21.79"E,46.02956,10.51986,47.09279,9.62163,46.65933,12.04953,44.94998,11.37805,45.37885,9.02272,LC81930282013206LGN00,LC81930282013206LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930282013206LGN00
LC81930272013206LGN00, 193, 027, 193, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130725095822_20130725101836.01,LT8BPF20130725095428_20130725101929.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/25,2013:206:10:05:51.5252550,2013:206:10:06:23.2952510,2014/03/08,9,29.57,58.26574584,144.23676251,6.663,6.665,-1,1,Y,LPGS_2.3.0,47°26'57.34"N,11°03'30.82"E,48°30'53.28"N,10°08'28.36"E,48°04'24.64"N,12°38'04.67"E,46°22'02.03"N,11°55'58.51"E,46°48'11.34"N,9°31'02.50"E,47.44926,11.05856,48.5148,10.14121,48.07351,12.63463,46.36723,11.93292,46.80315,9.51736,LC81930272013206LGN00,LC81930272013206LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930272013206LGN00
LC81950262013204LGN00, 195, 026, 195, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130723101043_20130723103121.02,LT8BPF20130723100649_20130723103214.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/23,2013:204:10:17:48.5711800,2013:204:10:18:20.3411760,2014/11/12,9,27.41,57.66863738,145.9729843,4.808,4.005,-1,2,Y,LPGS_2.4.0,48°51'58.46"N,8°32'05.10"E,49°56'03.01"N,7°35'52.58"E,49°29'03.80"N,10°09'39.49"E,47°46'53.15"N,9°25'32.59"E,48°13'29.93"N,6°56'46.68"E,48.86624,8.53475,49.93417,7.59794,49.48439,10.16097,47.78143,9.42572,48.22498,6.9463,LC81950262013204LGN00,LC81950262013204LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950262013204LGN00
LC81950282013204LGN00, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130723101043_20130723103121.02,LT8BPF20130723100649_20130723103214.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/23,2013:204:10:18:36.3278380,2013:204:10:19:08.0978340,2014/12/19,9,12.6,59.60032644,141.75209709,5.376,5.012,-1,2,Y,LPGS_2.4.0,46°01'47.75"N,7°26'00.46"E,47°05'35.77"N,6°32'06.61"E,46°39'35.03"N,8°57'47.66"E,44°57'01.19"N,8°17'30.23"E,45°22'45.34"N,5°56'10.43"E,46.02993,7.43346,47.09327,6.53517,46.65973,8.96324,44.95033,8.29173,45.37926,5.93623,LC81950282013204LGN00,LC81950282013204LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950282013204LGN00
LC81950272013204LGN00, 195, 027, 195, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130723101043_20130723103121.02,LT8BPF20130723100649_20130723103214.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/23,2013:204:10:18:12.4537450,2013:204:10:18:44.2237410,2014/12/19,9,15.15,58.65152463,143.90789288,4.724,4.024,-1,2,Y,LPGS_2.4.0,47°26'56.08"N,7°58'19.13"E,48°30'51.98"N,7°03'17.64"E,48°04'23.45"N,9°32'52.33"E,46°22'00.80"N,8°50'45.74"E,46°48'10.01"N,6°25'51.31"E,47.44891,7.97198,48.51444,7.0549,48.07318,9.54787,46.36689,8.84604,46.80278,6.43092,LC81950272013204LGN00,LC81950272013204LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950272013204LGN00
LC81970272013202LGN00, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130721102304_20130721104342.01,LT8BPF20130721101910_20130721104435.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/21,2013:202:10:30:33.4077580,2013:202:10:31:05.1777530,2015/02/27,9,.79,59.01974041,143.60610884,4.972,4.7,-1,2,Y,LPGS_2.4.0,47°26'57.34"N,4°53'05.96"E,48°30'53.24"N,3°58'04.58"E,48°04'24.56"N,6°27'39.64"E,46°22'01.74"N,5°45'32.90"E,46°48'11.12"N,3°20'38.18"E,47.44926,4.88499,48.51479,3.96794,48.07349,6.46101,46.36715,5.75914,46.80309,3.34394,LC81970272013202LGN00,LC81970272013202LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970272013202LGN00
LC81970282013202LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130721102304_20130721104342.01,LT8BPF20130721101910_20130721104435.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/21,2013:202:10:30:57.2903220,2013:202:10:31:29.0603190,2015/01/26,9,1.57,59.96278264,141.41365456,4,3.838,-1,2,Y,LPGS_2.4.0,46°01'47.03"N,4°20'46.75"E,47°05'35.05"N,3°26'53.02"E,46°39'34.24"N,5°52'33.74"E,44°57'00.29"N,5°12'16.06"E,45°22'44.51"N,2°50'56.62"E,46.02973,4.34632,47.09307,3.44806,46.65951,5.87604,44.95008,5.20446,45.37903,2.84906,LC81970282013202LGN00,LC81970282013202LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282013202LGN00
LC81940272013197LGN00, 194, 027, 194, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130716100433_20130716103709.01,LT8BPF20130716100039_20130716103802.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/16,2013:197:10:12:02.5275380,2013:197:10:12:34.2975340,2014/12/24,9,1.16,59.86922876,142.96935372,4.569,4.232,-1,2,Y,LPGS_2.4.0,47°26'57.55"N,9°30'42.44"E,48°30'53.32"N,8°35'41.89"E,48°04'25.07"N,11°05'15.40"E,46°22'02.17"N,10°23'08.66"E,46°48'11.09"N,7°58'15.46"E,47.44932,9.51179,48.51481,8.59497,48.07363,11.08761,46.36727,10.38574,46.80308,7.97096,LC81940272013197LGN00,LC81940272013197LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940272013197LGN00
LC81940282013197LGN00, 194, 028, 194, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130716100433_20130716103709.01,LT8BPF20130716100039_20130716103802.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/16,2013:197:10:12:26.4143390,2013:197:10:12:58.1843340,2014/12/24,9,15.06,60.79933511,140.69243035,4.184,3.652,-1,2,Y,LPGS_2.4.0,46°01'46.27"N,8°58'23.09"E,47°05'34.22"N,8°04'30.18"E,46°39'33.98"N,10°30'08.93"E,44°56'59.86"N,9°49'51.49"E,45°22'43.50"N,7°28'34.00"E,46.02952,8.97308,47.09284,8.07505,46.65944,10.50248,44.94996,9.83097,45.37875,7.47611,LC81940282013197LGN00,LC81940282013197LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81940282013197LGN00
LC81960272013195LGN00, 196, 027, 196, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130714101719_20130714103733.01,LT8BPF20130714101325_20130714103826.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/14,2013:195:10:24:24.5885310,2013:195:10:24:56.3585270,2015/02/27,9,.16,60.17548973,142.77073393,5.347,6.02,-1,2,Y,LPGS_2.4.0,47°26'56.47"N,6°25'10.34"E,48°30'52.34"N,5°30'09.50"E,48°04'24.10"N,7°59'43.26"E,46°22'00.98"N,7°17'36.74"E,46°48'09.90"N,4°52'43.36"E,47.44902,6.41954,48.51454,5.50264,48.07336,7.99535,46.36694,7.29354,46.80275,4.87871,LC81960272013195LGN00,LC81960272013195LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960272013195LGN00
LC81960262013195LGN00, 196, 026, 196, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130714101719_20130714103733.01,LT8BPF20130714101325_20130714103826.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/14,2013:195:10:24:00.7059660,2013:195:10:24:32.4759620,2014/11/26,9,.61,59.21266396,144.97451786,4.891,4.888,-1,2,Y,LPGS_2.4.0,48°51'58.97"N,6°58'56.60"E,49°56'03.52"N,6°02'44.63"E,49°29'04.70"N,8°36'30.10"E,47°46'53.76"N,7°52'23.05"E,48°13'30.18"N,5°23'38.65"E,48.86638,6.98239,49.93431,6.04573,49.48464,8.60836,47.7816,7.87307,48.22505,5.39407,LC81960262013195LGN00,LC81960262013195LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960262013195LGN00
LC81960282013195LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130714101719_20130714103733.01,LT8BPF20130714101325_20130714103826.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/14,2013:195:10:24:48.4710960,2013:195:10:25:20.2410910,2015/01/21,9,1.8,61.10126251,140.46365399,5.782,5.682,-1,2,Y,LPGS_2.4.0,46°01'46.13"N,5°52'51.28"E,47°05'34.08"N,4°58'58.01"E,46°39'33.66"N,7°24'37.66"E,44°56'59.53"N,6°44'20.08"E,45°22'43.36"N,4°23'01.75"E,46.02948,5.88091,47.0928,4.98278,46.65935,7.41046,44.94987,6.73891,45.37871,4.38382,LC81960282013195LGN00,LC81960282013195LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013195LGN00
LC81930282013190LGN00, 193, 028, 193, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130709095823_20130709101837.01,LT8BPF20130709095429_20130709101930.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/09,2013:190:10:06:16.3761390,2013:190:10:06:48.1461350,2014/12/24,9,41.77,61.78029679,140.04174104,4.909,4.663,-1,2,Y,LPGS_2.4.0,46°01'47.75"N,10°30'52.49"E,47°05'35.56"N,9°36'59.90"E,46°39'35.17"N,12°02'38.33"E,44°57'01.08"N,11°22'20.60"E,45°22'44.83"N,9°01'03.47"E,46.02993,10.51458,47.09321,9.61664,46.65977,12.04398,44.9503,11.37239,45.37912,9.01763,LC81930282013190LGN00,LC81930282013190LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930282013190LGN00
LC81930272013190LGN00, 193, 027, 193, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130709095823_20130709101837.01,LT8BPF20130709095429_20130709101930.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/09,2013:190:10:05:52.4978100,2013:190:10:06:24.2678060,2014/02/18,9,30.57,60.86231966,142.41651683,6.778,5.973,-1,1,Y,LPGS_2.3.0,47°26'57.01"N,11°03'11.38"E,48°30'52.96"N,10°08'10.25"E,48°04'24.38"N,12°37'44.51"E,46°22'01.63"N,11°55'37.74"E,46°48'10.80"N,9°30'43.92"E,47.44917,11.05316,48.51471,10.13618,48.07344,12.62903,46.36712,11.92715,46.803,9.5122,LC81930272013190LGN00,LC81930272013190LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81930272013190LGN00
LC81950262013188LGN00, 195, 026, 195, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130707101045_20130707104320.02,LT8BPF20130707100651_20130707104413.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/07,2013:188:10:17:50.1510550,2013:188:10:18:21.9210510,2014/12/24,9,22.18,60.14539761,144.62089377,4.906,4.894,-1,2,Y,LPGS_2.4.0,48°51'59.29"N,8°31'34.97"E,49°56'04.02"N,7°35'23.24"E,49°29'04.81"N,10°09'09.04"E,47°46'54.05"N,9°25'01.45"E,48°13'30.79"N,6°56'16.80"E,48.86647,8.52638,49.93445,7.58979,49.48467,10.15251,47.78168,9.41707,48.22522,6.938,LC81950262013188LGN00,LC81950262013188LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950262013188LGN00
LC81950272013188LGN00, 195, 027, 195, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130707101045_20130707104320.02,LT8BPF20130707100651_20130707104413.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/07,2013:188:10:18:14.0378560,2013:188:10:18:45.8078520,2014/12/19,9,28.53,61.10081718,142.33363453,4.887,5.225,-1,2,Y,LPGS_2.4.0,47°26'56.04"N,7°57'48.06"E,48°30'52.02"N,7°02'47.58"E,48°04'23.48"N,9°32'21.05"E,46°22'00.48"N,8°50'14.17"E,46°48'09.65"N,6°25'21.11"E,47.4489,7.96335,48.51445,7.04655,48.07319,9.53918,46.3668,8.83727,46.80268,6.42253,LC81950272013188LGN00,LC81950272013188LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950272013188LGN00
LC81950282013188LGN00, 195, 028, 195, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130707101045_20130707104320.02,LT8BPF20130707100651_20130707104413.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/07,2013:188:10:18:37.9119490,2013:188:10:19:09.6819450,2014/12/19,9,17.69,62.01678403,139.93604289,4.944,5.227,-1,2,Y,LPGS_2.4.0,46°01'47.64"N,7°25'29.42"E,47°05'35.66"N,6°31'36.37"E,46°39'34.96"N,8°57'16.02"E,44°57'01.01"N,8°16'58.01"E,45°22'45.08"N,5°55'39.72"E,46.0299,7.42484,47.09324,6.52677,46.65971,8.95445,44.95028,8.28278,45.37919,5.9277,LC81950282013188LGN00,LC81950282013188LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81950282013188LGN00
LC81970272013186LGN00, 197, 027, 197, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130705102306_20130705104344.01,LT8BPF20130705101912_20130705104437.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/05,2013:186:10:30:35.4297260,2013:186:10:31:07.1997210,2015/07/06,9,74.16,61.31832149,142.28435612,5.002,5.506,31,2,Y,LPGS_2.5.1,47°26'57.01"N,4°52'26.36"E,48°30'53.06"N,3°57'24.84"E,48°04'24.10"N,6°27'00.36"E,46°22'01.38"N,5°44'53.23"E,46°48'10.98"N,3°19'58.19"E,47.44917,4.87399,48.51474,3.9569,48.07336,6.4501,46.36705,5.74812,46.80305,3.33283,LC81970272013186LGN00,LC81970272013186LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970272013186LGN00
LC81970282013186LGN00, 197, 028, 197, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130705102306_20130705104344.01,LT8BPF20130705101912_20130705104437.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/05,2013:186:10:30:59.3080550,2013:186:10:31:31.0780500,2015/11/30,9,54.41,62.2332284,139.8654634,4.482,4.88,195,3,Y,LPGS_2.6.0,46°01'47.75"N,4°20'07.12"E,47°05'35.77"N,3°26'13.52"E,46°39'34.74"N,5°51'54.61"E,44°57'01.04"N,5°11'36.53"E,45°22'45.44"N,2°50'16.87"E,46.02993,4.33531,47.09327,3.43709,46.65965,5.86517,44.95029,5.19348,45.37929,2.83802,LC81970282013186LGN00,LC81970282013186LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81970282013186LGN00
LC81940272013181LGN01, 194, 027, 194, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130630100433_20130630103708.02,LT8BPF20130630100039_20130630103801.03,L8CPF20130628_20130630.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/30,2013:181:10:12:01.8945450,2013:181:10:12:33.6645410,2014/10/27,9,60.79,61.7709166,142.30263303,5.64,5.669,-1,2,Y,LPGS_2.4.0,47°26'57.70"N,9°30'41.00"E,48°30'53.57"N,8°35'39.48"E,48°04'24.78"N,11°05'14.89"E,46°22'02.35"N,10°23'07.98"E,46°48'11.74"N,7°58'13.12"E,47.44936,9.51139,48.51488,8.5943,48.07355,11.08747,46.36732,10.38555,46.80326,7.97031,LC81940272013181LGN01,LC81940272013181LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81940272013181LGN01
LC81940282013181LGN01, 194, 028, 194, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130630100433_20130630103708.02,LT8BPF20130630100039_20130630103801.03,L8CPF20130628_20130630.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/30,2013:181:10:12:25.7813460,2013:181:10:12:57.5513420,2014/12/24,9,17.27,62.6861405,139.84263689,3.883,3.67,-1,2,Y,LPGS_2.4.0,46°01'46.78"N,8°58'21.50"E,47°05'34.55"N,8°04'27.84"E,46°39'33.84"N,10°30'08.32"E,44°57'00.11"N,9°49'50.66"E,45°22'44.18"N,7°28'31.62"E,46.02966,8.97264,47.09293,8.0744,46.6594,10.50231,44.95003,9.83074,45.37894,7.47545,LC81940282013181LGN01,LC81940282013181LGN01,http://earthexplorer.usgs.gov/download/options/4923/LC81940282013181LGN01
LC81960272013179LGN00, 196, 027, 196, 027,FULL,NADIR,NOMINAL,N/A,LO8BPF20130628101654_20130628103731.01,LT8BPF20130628101300_20130628103824.01,L8CPF20130628_20130630.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/28,2013:179:10:24:22.9175880,2013:179:10:24:54.6875840,2015/06/23,9,66.07,61.91189041,142.36720545,4.758,5.604,71,2,Y,LPGS_2.5.1,47°26'57.73"N,6°25'23.45"E,48°30'53.53"N,5°30'21.53"E,48°04'24.64"N,7°59'57.73"E,46°22'02.24"N,7°17'51.07"E,46°48'11.74"N,4°52'55.42"E,47.44937,6.42318,48.51487,5.50598,48.07351,7.99937,46.36729,7.29752,46.80326,4.88206,LC81960272013179LGN00,LC81960272013179LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960272013179LGN00
LC81960262013179LGN00, 196, 026, 196, 026,FULL,NADIR,NOMINAL,N/A,LO8BPF20130628101654_20130628103731.01,LT8BPF20130628101300_20130628103824.01,L8CPF20130628_20130630.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/28,2013:179:10:23:59.0392600,2013:179:10:24:30.8092550,2015/06/23,9,64.93,60.95556856,144.71747117,5.27,6.306,60,2,Y,LPGS_2.5.1,48°51'58.93"N,6°59'09.49"E,49°56'03.62"N,6°02'56.29"E,49°29'04.13"N,8°36'44.39"E,47°46'53.65"N,7°52'37.16"E,48°13'30.68"N,5°23'50.39"E,48.86637,6.98597,49.93434,6.04897,49.48448,8.61233,47.78157,7.87699,48.22519,5.39733,LC81960262013179LGN00,LC81960262013179LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960262013179LGN00
LC81960282013179LGN00, 196, 028, 196, 028,FULL,NADIR,NOMINAL,N/A,LO8BPF20130628101654_20130628103731.01,LT8BPF20130628101300_20130628103824.01,L8CPF20130628_20130630.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/28,2013:179:10:24:46.8043890,2013:179:10:25:18.5743850,2015/03/19,9,88.53,62.82829807,139.89615144,8.706,8.335,-1,2,Y,LPGS_2.4.0,46°01'46.78"N,5°53'04.06"E,47°05'34.62"N,4°59'09.74"E,46°39'33.66"N,7°24'51.62"E,44°57'00.18"N,6°44'33.90"E,45°22'44.54"N,4°23'13.49"E,46.02966,5.88446,47.09295,4.98604,46.65935,7.41434,44.95005,6.74275,45.37904,4.38708,LC81960282013179LGN00,LC81960282013179LGN00,http://earthexplorer.usgs.gov/download/options/4923/LC81960282013179LGN00
